epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
34,25216.4,1.49866,1.204,1.01564,1.0003,0.41052,0.32117,0.30252,0.17137,1.40096,1.10112,0.99153,0,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0109162,0.00363875,0.043665,0.014555
35,25907.2,1.48748,1.19048,1.01045,0.99942,0.42048,0.32011,0.30369,0.17126,1.39981,1.10151,0.9912,0,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.0107925,0.0035975,0.04317,0.01439
36,26602,1.49204,1.19309,1.01039,1.00005,0.41198,0.32663,0.30334,0.17228,1.40171,1.10147,0.99073,0,0.0213375,0.0071125,0.0213375,0.0071125,0.0213375,0.0071125,0.0213375,0.0071125,0.0106687,0.00355625,0.042675,0.014225
37,27296.9,1.48303,1.17957,1.00671,1.0002,0.43867,0.32608,0.30687,0.17416,1.39287,1.09253,0.98752,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.010545,0.003515,0.04218,0.01406
38,27992.1,1.47719,1.17665,1.00771,1.00011,0.43734,0.32294,0.30894,0.17485,1.39279,1.09055,0.98879,0,0.0208425,0.0069475,0.0208425,0.0069475,0.0208425,0.0069475,0.0208425,0.0069475,0.0104212,0.00347375,0.041685,0.013895
39,28684.8,1.4708,1.17063,1.00675,0.99916,0.43285,0.32824,0.31174,0.17756,1.38566,1.08369,0.987,0,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.0102975,0.0034325,0.04119,0.01373
40,29380.6,1.46534,1.16394,1.00409,1.0001,0.41641,0.33067,0.30836,0.17586,1.38017,1.07884,0.98371,0,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0101738,0.00339125,0.040695,0.013565
41,30071.9,1.46789,1.16156,1.00193,1.00018,0.44347,0.32827,0.31466,0.17785,1.37757,1.07833,0.98144,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.01005,0.00335,0.0402,0.0134
42,30785.1,1.46297,1.16004,1.00247,1.00016,0.42269,0.33055,0.31316,0.1779,1.37766,1.0766,0.98192,0,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.00992625,0.00330875,0.039705,0.013235
43,31523,1.46123,1.15474,1.00026,0.99974,0.41557,0.33368,0.31522,0.17943,1.37098,1.06831,0.97971,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.0098025,0.0032675,0.03921,0.01307
44,32252.4,1.45504,1.14359,0.99617,1.00003,0.4221,0.33798,0.31604,0.18014,1.36893,1.06466,0.981,0,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.00967875,0.00322625,0.038715,0.012905
45,32978.3,1.44771,1.13724,0.99635,0.99978,0.42853,0.33258,0.31778,0.18068,1.37057,1.06535,0.98018,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.009555,0.003185,0.03822,0.01274
46,33702.9,1.44592,1.13634,0.99494,1.00015,0.43179,0.33565,0.31997,0.18346,1.36772,1.06112,0.98078,0,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.00943125,0.00314375,0.037725,0.012575
47,34437.5,1.44237,1.12759,0.99353,0.99973,0.43318,0.33698,0.31982,0.18251,1.36711,1.06061,0.97853,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.0093075,0.0031025,0.03723,0.01241
48,35140.5,1.44295,1.13003,0.99348,1.00015,0.43451,0.33762,0.3249,0.18515,1.36307,1.05488,0.97702,0,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.00918375,0.00306125,0.036735,0.012245
49,35844.1,1.43252,1.12148,0.99186,0.99992,0.4355,0.33957,0.3259,0.18608,1.36233,1.05059,0.97712,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.00906,0.00302,0.03624,0.01208
