epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
57,41246.5,1.42193,1.09479,0.99071,1.00036,0.43975,0.34762,0.32865,0.18761,1.34805,1.03604,0.97606,0,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.00807,0.00269,0.03228,0.01076
58,41923.3,1.42216,1.08828,0.98914,0.99933,0.43511,0.34914,0.32788,0.1881,1.34798,1.03281,0.97546,0,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.00794625,0.00264875,0.031785,0.010595
59,42605.4,1.4143,1.08551,0.98795,1.00052,0.44611,0.34976,0.33215,0.18892,1.34555,1.02956,0.97666,0,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.0078225,0.0026075,0.03129,0.01043
60,43285.1,1.41428,1.08556,0.99002,0.99995,0.44027,0.35599,0.33373,0.19073,1.3425,1.02762,0.97455,0,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.0153975,0.0051325,0.00769875,0.00256625,0.030795,0.010265
61,43961.1,1.41628,1.08309,0.98738,0.99958,0.4442,0.35379,0.3338,0.19077,1.34201,1.02596,0.97565,0,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.007575,0.002525,0.0303,0.0101
62,44637.8,1.415,1.08158,0.98831,1.00008,0.43604,0.35404,0.33426,0.19212,1.33809,1.02192,0.97378,0,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.0149025,0.0049675,0.00745125,0.00248375,0.029805,0.009935
63,45316.1,1.40678,1.07451,0.98409,1.00004,0.44014,0.35056,0.33556,0.19158,1.33802,1.02348,0.97362,0,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.0073275,0.0024425,0.02931,0.00977
64,45991.2,1.40571,1.06979,0.98344,1.00037,0.4472,0.35128,0.33669,0.19262,1.33692,1.01965,0.97204,0,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.00720375,0.00240125,0.028815,0.009605
65,46668.3,1.40511,1.0734,0.98313,0.99979,0.45462,0.34866,0.33697,0.19401,1.33399,1.01875,0.97226,0,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.00708,0.00236,0.02832,0.00944
66,47355.5,1.4017,1.06294,0.98512,0.99977,0.45891,0.34768,0.33858,0.19512,1.33124,1.01515,0.97071,0,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.0139125,0.0046375,0.00695625,0.00231875,0.027825,0.009275
67,48038.8,1.39782,1.06374,0.98156,0.99993,0.44633,0.35729,0.33895,0.19501,1.33371,1.01539,0.97088,0,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.0068325,0.0022775,0.02733,0.00911
