epoch,branch,area_bin,stage,gt_observations,mean,p50,p90,zero_fraction,batches
57,topk10_topk210,large,before_conflict,2755,10.0,10,10,0.0,1618
57,topk10_topk210,large,after_conflict,2755,9.957531760435572,10,10,0.0007259528130671506,1618
58,topk10_topk210,small,raw,474995,4.132190865167002,2,11,0.16792176759755365,1618
58,topk10_topk210,small,expanded,474995,5.8636280381898755,5,11,0.0,1618
58,topk10_topk210,small,before_conflict,474995,4.347532079285045,3,10,0.022221286539858314,1618
58,topk10_topk210,small,after_conflict,474995,3.774008147454184,3,10,0.08338614090674638,1618
58,topk10_topk210,medium,raw,59459,50.51277350779529,38,98,0.0,1618
58,topk10_topk210,medium,expanded,59459,50.51277350779529,38,98,0.0,1618
58,topk10_topk210,medium,before_conflict,59459,9.999882271817555,10,10,0.0,1618
58,topk10_topk210,medium,after_conflict,59459,9.917287542676466,10,10,0.00023545636489009233,1618
58,topk10_topk210,large,raw,2633,321.17508545385493,267,480,0.0,1618
58,topk10_topk210,large,expanded,2633,321.17508545385493,267,480,0.0,1618
58,topk10_topk210,large,before_conflict,2633,10.0,10,10,0.0,1618
58,topk10_topk210,large,after_conflict,2633,9.958602354728447,10,10,0.00037979491074819596,1618
59,topk10_topk210,small,raw,480442,4.088878574312821,2,11,0.1710071142822651,1618
59,topk10_topk210,small,expanded,480442,5.840124302205052,5,11,0.0,1618
59,topk10_topk210,small,before_conflict,480442,4.312220829985722,3,10,0.023515845825302535,1618
59,topk10_topk210,small,after_conflict,480442,3.7355580902585537,3,10,0.08659317878120563,1618
59,topk10_topk210,medium,raw,59618,51.10179811466336,38,100,0.0,1618
59,topk10_topk210,medium,expanded,59618,51.1019323023248,38,100,0.0,1618
59,topk10_topk210,medium,before_conflict,59618,9.999815491965514,10,10,0.0,1618
59,topk10_topk210,medium,after_conflict,59618,9.919084840148948,10,10,0.00021805494984736154,1618
59,topk10_topk210,large,raw,2769,318.689418562658,263,486,0.0,1618
59,topk10_topk210,large,expanded,2769,318.689418562658,263,486,0.0,1618
59,topk10_topk210,large,before_conflict,2769,10.0,10,10,0.0,1618
59,topk10_topk210,large,after_conflict,2769,9.961357890935355,10,10,0.0,1618
60,topk10_topk210,small,raw,476118,4.130373142792333,2,11,0.16921435442474345,1618
60,topk10_topk210,small,expanded,476118,5.86907657345448,5,11,0.0,1618
60,topk10_topk210,small,before_conflict,476118,4.3478906489567715,3,10,0.022242385291041295,1618
60,topk10_topk210,small,after_conflict,476118,3.776637304197699,3,10,0.08314535472298884,1618
60,topk10_topk210,medium,raw,60100,51.07467554076539,38,101,0.0,1618
60,topk10_topk210,medium,expanded,60100,51.07532445923461,38,101,0.0,1618
60,topk10_topk210,medium,before_conflict,60100,9.99973377703827,10,10,0.0,1618
60,topk10_topk210,medium,after_conflict,60100,9.902029950083195,10,10,0.00021630615640599,1618
60,topk10_topk210,large,raw,2745,323.6032786885246,264,492,0.0,1618
60,topk10_topk210,large,expanded,2745,323.6032786885246,264,492,0.0,1618
60,topk10_topk210,large,before_conflict,2745,10.0,10,10,0.0,1618
60,topk10_topk210,large,after_conflict,2745,9.969034608378871,10,10,0.0,1618
61,topk10_topk210,small,raw,480960,4.139689371257485,2,11,0.1689745508982036,1618
61,topk10_topk210,small,expanded,480960,5.8775823353293415,5,11,0.0,1618
61,topk10_topk210,small,before_conflict,480960,4.347392714570859,3,10,0.02295617099135063,1618
61,topk10_topk210,small,after_conflict,480960,3.773292997338656,3,10,0.08513181969394544,1618
61,topk10_topk210,medium,raw,59770,50.683871507445204,38,98,0.0,1618
61,topk10_topk210,medium,expanded,59770,50.684724778316884,38,98,0.0,1618
61,topk10_topk210,medium,before_conflict,59770,9.999380960348,10,10,0.0,1618
61,topk10_topk210,medium,after_conflict,59770,9.917650995482683,10,10,0.0003513468295131337,1618
61,topk10_topk210,large,raw,2590,321.56332046332045,264,505,0.0,1618
61,topk10_topk210,large,expanded,2590,321.56332046332045,264,505,0.0,1618
61,topk10_topk210,large,before_conflict,2590,10.0,10,10,0.0,1618
61,topk10_topk210,large,after_conflict,2590,9.980694980694981,10,10,0.0,1618
62,topk10_topk210,small,raw,475103,4.148845618739515,2,11,0.16617449268895376,1618
62,topk10_topk210,small,expanded,475103,5.872770746553905,5,11,0.0,1618
62,topk10_topk210,small,before_conflict,475103,4.370681725857341,3,10,0.02124381449917176,1618
62,topk10_topk210,small,after_conflict,475103,3.790902183316039,3,10,0.08292517622494491,1618
62,topk10_topk210,medium,raw,59429,51.14097494489222,38,100,0.0,1618
62,topk10_topk210,medium,expanded,59429,51.1417489777718,38,100,0.0,1618
62,topk10_topk210,medium,before_conflict,59429,9.999899039189621,10,10,0.0,1618
62,topk10_topk210,medium,after_conflict,59429,9.921637584344344,10,10,0.00021874842248733784,1618
62,topk10_topk210,large,raw,2680,316.48320895522386,256,469,0.0,1618
62,topk10_topk210,large,expanded,2680,316.48320895522386,256,469,0.0,1618
62,topk10_topk210,large,before_conflict,2680,10.0,10,10,0.0,1618
62,topk10_topk210,large,after_conflict,2680,9.97276119402985,10,10,0.00037313432835820896,1618
63,topk10_topk210,small,raw,482991,4.090939582725144,2,11,0.17137379371458267,1618
63,topk10_topk210,small,expanded,482991,5.842934961521022,5,11,0.0,1618
63,topk10_topk210,small,before_conflict,482991,4.316554552776346,3,10,0.02377891099420072,1618
63,topk10_topk210,small,after_conflict,482991,3.7415272748353487,3,10,0.08692708559786828,1618
63,topk10_topk210,medium,raw,60099,50.229072031148604,38,96,0.0,1618
63,topk10_topk210,medium,expanded,60099,50.22920514484434,38,96,0.0,1618
63,topk10_topk210,medium,before_conflict,60099,9.999550741276893,10,10,0.0,1618
63,topk10_topk210,medium,after_conflict,60099,9.918001963427011,10,10,0.00019967054360305495,1618
63,topk10_topk210,large,raw,2581,319.8082138705928,258,501,0.0,1618
63,topk10_topk210,large,expanded,2581,319.8082138705928,258,501,0.0,1618
63,topk10_topk210,large,before_conflict,2581,10.0,10,10,0.0,1618
63,topk10_topk210,large,after_conflict,2581,9.97675319643549,10,10,0.0003874467260751647,1618
64,topk10_topk210,small,raw,481153,4.130122850735629,2,11,0.16937647692106253,1618
64,topk10_topk210,small,expanded,481153,5.865626941949858,5,11,0.0,1618
64,topk10_topk210,small,before_conflict,481153,4.343312833963417,3,10,0.0227994006064599,1618
64,topk10_topk210,small,after_conflict,481153,3.770761067685331,3,10,0.08463835827688905,1618
64,topk10_topk210,medium,raw,59680,50.5923927613941,38,98,0.0,1618
64,topk10_topk210,medium,expanded,59680,50.5923927613941,38,98,0.0,1618
64,topk10_topk210,medium,before_conflict,59680,9.999463806970509,10,10,1.675603217158177e-05,1618
64,topk10_topk210,medium,after_conflict,59680,9.91208109919571,10,10,0.00035187667560321713,1618
64,topk10_topk210,large,raw,2567,326.52629528632644,260,514,0.0,1618
64,topk10_topk210,large,expanded,2567,326.52629528632644,260,514,0.0,1618
64,topk10_topk210,large,before_conflict,2567,10.0,10,10,0.0,1618
64,topk10_topk210,large,after_conflict,2567,9.97506817296455,10,10,0.0,1618
65,topk10_topk210,small,raw,476684,4.1101631269352445,2,11,0.17006654303479873,1618
65,topk10_topk210,small,expanded,476684,5.851176041150951,5,11,0.0,1618
65,topk10_topk210,small,before_conflict,476684,4.332186521888715,3,10,0.022138355808040546,1618
65,topk10_topk210,small,after_conflict,476684,3.7649302263134485,3,10,0.08396338035260256,1618
65,topk10_topk210,medium,raw,59264,50.69917656587473,38,98,0.0,1618
65,topk10_topk210,medium,expanded,59264,50.69917656587473,38,98,0.0,1618
65,topk10_topk210,medium,before_conflict,59264,9.99940942224622,10,10,0.0,1618
65,topk10_topk210,medium,after_conflict,59264,9.919327078833692,10,10,0.00023623110151187906,1618
65,topk10_topk210,large,raw,2641,315.89095039757666,258,489,0.0,1618
65,topk10_topk210,large,expanded,2641,315.89095039757666,258,489,0.0,1618
65,topk10_topk210,large,before_conflict,2641,10.0,10,10,0.0,1618
65,topk10_topk210,large,after_conflict,2641,9.960999621355548,10,10,0.0003786444528587656,1618
66,topk10_topk210,small,raw,470677,4.1702080195123195,2,11,0.16732493833350684,1618
66,topk10_topk210,small,expanded,470677,5.888263076377219,5,11,0.0,1618
66,topk10_topk210,small,before_conflict,470677,4.3597180231878765,3,10,0.02273108734864886,1618
66,topk10_topk210,small,after_conflict,470677,3.7966716028189182,3,10,0.08377294832762171,1618
66,topk10_topk210,medium,raw,59458,50.59500824111137,38,98,0.0,1618
66,topk10_topk210,medium,expanded,59458,50.5954623431666,38,98,0.0,1618
66,topk10_topk210,medium,before_conflict,59458,9.999764539675065,10,10,0.0,1618
66,topk10_topk210,medium,after_conflict,59458,9.922331729960645,10,10,0.00020182313565878435,1618
66,topk10_topk210,large,raw,2767,319.4495843874232,260,490,0.0,1618
66,topk10_topk210,large,expanded,2767,319.4495843874232,260,490,0.0,1618
66,topk10_topk210,large,before_conflict,2767,10.0,10,10,0.0,1618
66,topk10_topk210,large,after_conflict,2767,9.988073726057102,10,10,0.0,1618
67,topk10_topk210,small,raw,478781,4.132290128472099,2,11,0.16902090935103942,1618
67,topk10_topk210,small,expanded,478781,5.87047940498892,5,11,0.0,1618
67,topk10_topk210,small,before_conflict,478781,4.340274572299235,3,10,0.022277408669099233,1618
67,topk10_topk210,small,after_conflict,478781,3.765260108483837,3,10,0.08465665930770018,1618
67,topk10_topk210,medium,raw,59635,50.66690701769095,38,98,0.0,1618
67,topk10_topk210,medium,expanded,59635,50.66690701769095,38,98,0.0,1618
67,topk10_topk210,medium,before_conflict,59635,9.99983231323887,10,10,0.0,1618
67,topk10_topk210,medium,after_conflict,59635,9.914278527710238,10,10,0.00040244822671250106,1618
67,topk10_topk210,large,raw,2637,319.5255972696246,265,488,0.0,1618
67,topk10_topk210,large,expanded,2637,319.5255972696246,265,488,0.0,1618
67,topk10_topk210,large,before_conflict,2637,10.0,10,10,0.0,1618
67,topk10_topk210,large,after_conflict,2637,9.967007963594995,10,10,0.0003792188092529389,1618
68,topk10_topk210,small,raw,483764,4.086674494174845,2,11,0.1719185387916422,1618
68,topk10_topk210,small,expanded,483764,5.842611273265477,5,11,0.0,1618
68,topk10_topk210,small,before_conflict,483764,4.305171529919548,3,10,0.02327994642015528,1618
68,topk10_topk210,small,after_conflict,483764,3.736359051107565,3,10,0.08530192407868299,1618
68,topk10_topk210,medium,raw,59070,50.41694599627561,38,98,0.0,1618
68,topk10_topk210,medium,expanded,59070,50.417538513627896,38,98,0.0,1618
68,topk10_topk210,medium,before_conflict,59070,9.999661418655831,10,10,0.0,1618
68,topk10_topk210,medium,after_conflict,59070,9.919654647028949,10,10,0.0003216522769595395,1618
68,topk10_topk210,large,raw,2623,319.1315287838353,260,493,0.0,1618
68,topk10_topk210,large,expanded,2623,319.1315287838353,260,493,0.0,1618
68,topk10_topk210,large,before_conflict,2623,10.0,10,10,0.0,1618
68,topk10_topk210,large,after_conflict,2623,9.949294700724362,10,10,0.0007624857033930614,1618
69,topk10_topk210,small,raw,475257,4.115834169722908,2,11,0.17030154211300413,1618
69,topk10_topk210,small,expanded,475257,5.865327601697608,5,11,0.0,1618
69,topk10_topk210,small,before_conflict,475257,4.325331347039602,3,10,0.023021228514256496,1618
69,topk10_topk210,small,after_conflict,475257,3.7578404947218034,3,10,0.08525071698049687,1618
69,topk10_topk210,medium,raw,59059,50.71613132630082,38,98,0.0,1618
69,topk10_topk210,medium,expanded,59059,50.71613132630082,38,98,0.0,1618
69,topk10_topk210,medium,before_conflict,59059,9.999644423373237,10,10,0.0,1618
69,topk10_topk210,medium,after_conflict,59059,9.919605817910902,10,10,0.0002878477454748641,1618
69,topk10_topk210,large,raw,2691,325.63730955035305,264,510,0.0,1618
69,topk10_topk210,large,expanded,2691,325.63730955035305,264,510,0.0,1618
69,topk10_topk210,large,before_conflict,2691,10.0,10,10,0.0,1618
69,topk10_topk210,large,after_conflict,2691,9.975102192493496,10,10,0.0,1618
70,topk10_topk210,small,raw,476359,4.131887924863391,2,11,0.16673559227389426,1618
70,topk10_topk210,small,expanded,476359,5.856780285456977,5,11,0.0,1618
70,topk10_topk210,small,before_conflict,476359,4.330584706072521,3,10,0.021941434926179625,1618
70,topk10_topk210,small,after_conflict,476359,3.7597820131455477,3,10,0.08353363744570796,1618
70,topk10_topk210,medium,raw,59390,50.983684121906045,38,99,0.0,1618
70,topk10_topk210,medium,expanded,59390,50.983684121906045,38,99,0.0,1618
70,topk10_topk210,medium,before_conflict,59390,9.999831621485098,10,10,0.0,1618
70,topk10_topk210,medium,after_conflict,59390,9.920811584441825,10,10,0.0003367570298029971,1618
70,topk10_topk210,large,raw,2767,324.1232381640766,264,519,0.0,1618
70,topk10_topk210,large,expanded,2767,324.1232381640766,264,519,0.0,1618
70,topk10_topk210,large,before_conflict,2767,10.0,10,10,0.0,1618
70,topk10_topk210,large,after_conflict,2767,9.962052764727142,10,10,0.0,1618
71,topk10_topk210,small,raw,475979,4.154128648532813,2,11,0.16698215677582415,1618
71,topk10_topk210,small,expanded,475979,5.877624853197305,5,11,0.0,1618
71,topk10_topk210,small,before_conflict,475979,4.340143157576279,3,10,0.02197365850174062,1618
71,topk10_topk210,small,after_conflict,475979,3.7780448297088736,3,10,0.0820729485964717,1618
71,topk10_topk210,medium,raw,60247,50.486663236343716,38,98,1.6598336846647966e-05,1618
71,topk10_topk210,medium,expanded,60247,50.4880077016283,38,98,0.0,1618
71,topk10_topk210,medium,before_conflict,60247,9.99960163991568,10,10,0.0,1618
71,topk10_topk210,medium,after_conflict,60247,9.918717944461966,10,10,0.00023237671585307152,1618
71,topk10_topk210,large,raw,2677,324.2413149047441,263,497,0.0,1618
71,topk10_topk210,large,expanded,2677,324.2413149047441,263,497,0.0,1618
71,topk10_topk210,large,before_conflict,2677,10.0,10,10,0.0,1618
71,topk10_topk210,large,after_conflict,2677,9.966380276428838,10,10,0.0007471049682480389,1618
72,topk10_topk210,small,raw,478053,4.125176497166632,2,11,0.1679750989952997,1618
72,topk10_topk210,small,expanded,478053,5.859800064009639,5,11,0.0,1618
72,topk10_topk210,small,before_conflict,478053,4.325869725741707,3,10,0.022074958215930033,1618
72,topk10_topk210,small,after_conflict,478053,3.757970350567824,3,10,0.08478976180465346,1618
72,topk10_topk210,medium,raw,59910,50.82804206309464,38,99,0.0,1618
72,topk10_topk210,medium,expanded,59910,50.82820898013687,38,99,0.0,1618
72,topk10_topk210,medium,before_conflict,59910,9.999899849774662,10,10,0.0,1618
72,topk10_topk210,medium,after_conflict,59910,9.927207477883492,10,10,0.00020030045067601402,1618
72,topk10_topk210,large,raw,2672,322.3985778443114,264,512,0.0,1618
72,topk10_topk210,large,expanded,2672,322.3985778443114,264,512,0.0,1618
72,topk10_topk210,large,before_conflict,2672,10.0,10,10,0.0,1618
72,topk10_topk210,large,after_conflict,2672,9.980913173652695,10,10,0.0,1618
73,topk10_topk210,small,raw,477400,4.093583996648513,2,11,0.17036237955592795,1618
73,topk10_topk210,small,expanded,477400,5.8448868873062425,5,11,0.0,1618
73,topk10_topk210,small,before_conflict,477400,4.298445747800587,3,10,0.02310850439882698,1618
73,topk10_topk210,small,after_conflict,477400,3.7333284457478007,3,10,0.08541893590280687,1618
73,topk10_topk210,medium,raw,58738,50.69854268105826,38,98,0.0,1618
73,topk10_topk210,medium,expanded,58738,50.69854268105826,38,98,0.0,1618
73,topk10_topk210,medium,before_conflict,58738,9.999472232626239,10,10,0.0,1618
73,topk10_topk210,medium,after_conflict,58738,9.920834893935783,10,10,0.00020429704790765773,1618
73,topk10_topk210,large,raw,2485,325.784708249497,260,512,0.0,1618
73,topk10_topk210,large,expanded,2485,325.784708249497,260,512,0.0,1618
73,topk10_topk210,large,before_conflict,2485,10.0,10,10,0.0,1618
73,topk10_topk210,large,after_conflict,2485,9.97907444668008,10,10,0.0,1618
74,topk10_topk210,small,raw,474087,4.1711394744002686,2,11,0.1683172076011365,1618
74,topk10_topk210,small,expanded,474087,5.896672973525956,5,11,0.0,1618
74,topk10_topk210,small,before_conflict,474087,4.336976124635352,3,10,0.022907187921204337,1618
74,topk10_topk210,small,after_conflict,474087,3.771643179416436,3,10,0.08459839649684552,1618
74,topk10_topk210,medium,raw,59725,50.75412306404353,38,98,0.0,1618
74,topk10_topk210,medium,expanded,59725,50.75393888656342,38,98,0.0,1618
74,topk10_topk210,medium,before_conflict,59725,9.999665131854332,10,10,0.0,1618
74,topk10_topk210,medium,after_conflict,59725,9.923348681456677,10,10,0.00033486814566764336,1618
74,topk10_topk210,large,raw,2773,312.06382978723406,258,479,0.0,1618
74,topk10_topk210,large,expanded,2773,312.06382978723406,258,479,0.0,1618
74,topk10_topk210,large,before_conflict,2773,10.0,10,10,0.0,1618
74,topk10_topk210,large,after_conflict,2773,9.966822935448972,10,10,0.0003606202668589975,1618
75,topk10_topk210,small,raw,482113,4.107887569926553,2,11,0.16961791115360922,1618
75,topk10_topk210,small,expanded,482113,5.855247628667968,5,11,0.0,1618
75,topk10_topk210,small,before_conflict,482113,4.311704932246174,3,10,0.02270629499723094,1618
75,topk10_topk210,small,after_conflict,482113,3.7427428839297012,3,10,0.08499252249991185,1618
75,topk10_topk210,medium,raw,59860,50.636418309388574,38,98,0.0,1618
75,topk10_topk210,medium,expanded,59860,50.636602071500164,38,98,0.0,1618
75,topk10_topk210,medium,before_conflict,59860,9.999966588706982,10,10,0.0,1618
75,topk10_topk210,medium,after_conflict,59860,9.932325425993985,10,10,0.0002338790511192783,1618
75,topk10_topk210,large,raw,2547,317.16411464468,260,491,0.0,1618
75,topk10_topk210,large,expanded,2547,317.16411464468,260,491,0.0,1618
75,topk10_topk210,large,before_conflict,2547,10.0,10,10,0.0,1618
75,topk10_topk210,large,after_conflict,2547,9.975265017667844,10,10,0.0,1618
76,topk10_topk210,small,raw,474623,4.117120324973716,2,11,0.16952191528855534,1618
76,topk10_topk210,small,expanded,474623,5.854591960355903,5,11,0.0,1618
76,topk10_topk210,small,before_conflict,474623,4.312787201631611,3,10,0.022542101836615588,1618
76,topk10_topk210,small,after_conflict,474623,3.752365561719512,3,10,0.08359476890079073,1618
76,topk10_topk210,medium,raw,58396,50.66554216042195,38,98,0.0,1618
76,topk10_topk210,medium,expanded,58396,50.665987396397014,38,98,0.0,1618
76,topk10_topk210,medium,before_conflict,58396,9.999726008630729,10,10,0.0,1618
76,topk10_topk210,medium,after_conflict,58396,9.918521816562778,10,10,0.00035961367216932666,1618
76,topk10_topk210,large,raw,2632,320.1534954407295,264,488,0.0,1618
76,topk10_topk210,large,expanded,2632,320.1534954407295,264,488,0.0,1618
76,topk10_topk210,large,before_conflict,2632,10.0,10,10,0.0,1618
76,topk10_topk210,large,after_conflict,2632,9.989741641337385,10,10,0.0,1618
77,topk10_topk210,small,raw,474343,4.1340759745584945,2,11,0.16865011183890138,1618
77,topk10_topk210,small,expanded,474343,5.866166466038289,5,11,0.0,1618
77,topk10_topk210,small,before_conflict,474343,4.324575254615331,3,10,0.02227712857573528,1618
77,topk10_topk210,small,after_conflict,474343,3.7607090227957407,3,10,0.08361249138281791,1618
77,topk10_topk210,medium,raw,60219,50.524319566914095,38,99,0.0,1618
77,topk10_topk210,medium,expanded,60219,50.524668294060014,38,99,0.0,1618
77,topk10_topk210,medium,before_conflict,60219,9.999850545508892,10,10,0.0,1618
77,topk10_topk210,medium,after_conflict,60219,9.926069845065511,10,10,0.0001992726548099437,1618
77,topk10_topk210,large,raw,2739,322.8583424607521,264,518,0.0,1618
77,topk10_topk210,large,expanded,2739,322.8583424607521,264,518,0.0,1618
77,topk10_topk210,large,before_conflict,2739,10.0,10,10,0.0,1618
77,topk10_topk210,large,after_conflict,2739,9.990872581234028,10,10,0.0,1618
78,topk10_topk210,small,raw,486954,4.086850092616551,2,11,0.1721250877906332,1618
78,topk10_topk210,small,expanded,486954,5.847605728672524,5,11,0.0,1618
78,topk10_topk210,small,before_conflict,486954,4.291220525963438,3,10,0.023260924029785156,1618
78,topk10_topk210,small,after_conflict,486954,3.729165383177877,3,10,0.08513945875791143,1618
78,topk10_topk210,medium,raw,59926,50.66870807329039,38,98,0.0,1618
78,topk10_topk210,medium,expanded,59926,50.669025130994896,38,98,0.0,1618
78,topk10_topk210,medium,before_conflict,59926,9.99978306578113,10,10,0.0,1618
78,topk10_topk210,medium,after_conflict,59926,9.927560658145046,10,10,0.00013349798084303974,1618
78,topk10_topk210,large,raw,2548,317.29552590266877,264,502,0.0,1618
78,topk10_topk210,large,expanded,2548,317.29552590266877,264,502,0.0,1618
78,topk10_topk210,large,before_conflict,2548,10.0,10,10,0.0,1618
78,topk10_topk210,large,after_conflict,2548,9.963500784929357,10,10,0.0,1618
79,topk10_topk210,small,raw,470757,4.158472417829156,2,11,0.16614941466616534,1618
79,topk10_topk210,small,expanded,470757,5.874676319205025,5,11,0.0,1618
79,topk10_topk210,small,before_conflict,470757,4.343457452571072,3,10,0.021093685277117493,1618
79,topk10_topk210,small,after_conflict,470757,3.778021357090813,3,10,0.08181715832159692,1618
79,topk10_topk210,medium,raw,59178,51.004342830105784,38,99,0.0,1618
79,topk10_topk210,medium,expanded,59178,51.004342830105784,38,99,0.0,1618
79,topk10_topk210,medium,before_conflict,59178,9.999864814627058,10,10,0.0,1618
79,topk10_topk210,medium,after_conflict,59178,9.928672817601136,10,10,0.0002027780594139714,1618
79,topk10_topk210,large,raw,2662,323.5202854996243,264,497,0.0,1618
79,topk10_topk210,large,expanded,2662,323.5202854996243,264,497,0.0,1618
79,topk10_topk210,large,before_conflict,2662,10.0,10,10,0.0,1618
79,topk10_topk210,large,after_conflict,2662,9.982719759579263,10,10,0.0,1618
80,topk10_topk210,small,raw,479481,4.073982076453499,2,11,0.16971058290109514,1618
80,topk10_topk210,small,expanded,479481,5.816899939726496,5,11,0.0,1618
80,topk10_topk210,small,before_conflict,479481,4.278788940541961,3,10,0.022926873014780566,1618
80,topk10_topk210,small,after_conflict,479481,3.718270379848211,3,10,0.08438290568343688,1618
80,topk10_topk210,medium,raw,59552,50.49427391187533,38,96,0.0,1618
80,topk10_topk210,medium,expanded,59552,50.494458624395484,38,96,0.0,1618
80,topk10_topk210,medium,before_conflict,59552,9.999647367006986,10,10,0.0,1618
80,topk10_topk210,medium,after_conflict,59552,9.92913756045137,10,10,0.00016792047286405158,1618
80,topk10_topk210,large,raw,2676,321.82847533632287,260,503,0.0,1618
80,topk10_topk210,large,expanded,2676,321.82847533632287,260,503,0.0,1618
80,topk10_topk210,large,before_conflict,2676,10.0,10,10,0.0,1618
80,topk10_topk210,large,after_conflict,2676,9.98206278026906,10,10,0.0,1618
81,topk10_topk210,small,raw,471569,4.1435951048521,2,11,0.167935127203018,1618
81,topk10_topk210,small,expanded,471569,5.873155360085162,5,11,0.0,1618
81,topk10_topk210,small,before_conflict,471569,4.3272225273501865,3,10,0.022736863534286604,1618
81,topk10_topk210,small,after_conflict,471569,3.7557091327038035,3,10,0.0847892885240548,1618
81,topk10_topk210,medium,raw,60878,51.06606655934821,38,99,0.0,1618
81,topk10_topk210,medium,expanded,60878,51.06629652748119,38,99,0.0,1618
81,topk10_topk210,medium,before_conflict,60878,9.999687900390946,10,10,0.0,1618
81,topk10_topk210,medium,after_conflict,60878,9.916570846611256,10,10,0.0002628207234140412,1618
81,topk10_topk210,large,raw,2755,325.0450090744102,268,505,0.0,1618
81,topk10_topk210,large,expanded,2755,325.0450090744102,268,505,0.0,1618
81,topk10_topk210,large,before_conflict,2755,10.0,10,10,0.0,1618
81,topk10_topk210,large,after_conflict,2755,9.969872958257714,10,10,0.0003629764065335753,1618
82,topk10_topk210,small,raw,479750,4.127383011985409,2,11,0.1685440333507035,1618
82,topk10_topk210,small,expanded,479750,5.859322563835331,5,11,0.0,1618
82,topk10_topk210,small,before_conflict,479750,4.31764460656592,3,10,0.021634184471078687,1618
82,topk10_topk210,small,after_conflict,479750,3.7541990620114642,3,10,0.08271391349661282,1618
82,topk10_topk210,medium,raw,60026,50.68855162762803,38,98,0.0,1618
82,topk10_topk210,medium,expanded,60026,50.68855162762803,38,98,0.0,1618
82,topk10_topk210,medium,before_conflict,60026,9.99993336220971,10,10,0.0,1618
82,topk10_topk210,medium,after_conflict,60026,9.926098690567422,10,10,0.00018325392329990339,1618
82,topk10_topk210,large,raw,2649,322.43639109097774,265,509,0.0,1618
82,topk10_topk210,large,expanded,2649,322.43639109097774,265,509,0.0,1618
82,topk10_topk210,large,before_conflict,2649,10.0,10,10,0.0,1618
82,topk10_topk210,large,after_conflict,2649,9.976972442431107,10,10,0.0,1618
83,topk10_topk210,small,raw,470622,4.159161705147656,2,11,0.16718087977187637,1618
83,topk10_topk210,small,expanded,470622,5.886613885453719,5,11,0.0,1618
83,topk10_topk210,small,before_conflict,470622,4.338866436333193,3,10,0.021588451028638694,1618
83,topk10_topk210,small,after_conflict,470622,3.77638529435513,3,10,0.08271394027478528,1618
83,topk10_topk210,medium,raw,59570,50.425717643108946,38,98,0.0,1618
83,topk10_topk210,medium,expanded,59570,50.425868725868725,38,98,0.0,1618
83,topk10_topk210,medium,before_conflict,59570,9.999681047507135,10,10,1.678697330871244e-05,1618
83,topk10_topk210,medium,after_conflict,59570,9.92397179788484,10,10,0.0003021655195568239,1618
83,topk10_topk210,large,raw,2636,313.31183611532623,263,481,0.0,1618
83,topk10_topk210,large,expanded,2636,313.31183611532623,263,481,0.0,1618
83,topk10_topk210,large,before_conflict,2636,10.0,10,10,0.0,1618
83,topk10_topk210,large,after_conflict,2636,9.975720789074355,10,10,0.0007587253414264037,1618
84,topk10_topk210,small,raw,480583,4.104046543469078,2,11,0.16909253968617283,1618
84,topk10_topk210,small,expanded,480583,5.844817648564348,5,11,0.0,1618
84,topk10_topk210,small,before_conflict,480583,4.300079278709401,3,10,0.022903431873370468,1618
84,topk10_topk210,small,after_conflict,480583,3.7327724867504677,3,10,0.083735795897899,1618
84,topk10_topk210,medium,raw,59668,50.566266675605014,38,98,0.0,1618
84,topk10_topk210,medium,expanded,59668,50.566266675605014,38,98,0.0,1618
84,topk10_topk210,medium,before_conflict,59668,9.999597774351411,10,10,1.6759402024535766e-05,1618
84,topk10_topk210,medium,after_conflict,59668,9.923694442582288,10,10,0.000284909834417108,1618
84,topk10_topk210,large,raw,2702,320.3523316062176,263,494,0.0,1618
84,topk10_topk210,large,expanded,2702,320.3523316062176,263,494,0.0,1618
84,topk10_topk210,large,before_conflict,2702,10.0,10,10,0.0,1618
84,topk10_topk210,large,after_conflict,2702,9.96299037749815,10,10,0.0003700962250185048,1618
85,topk10_topk210,small,raw,474719,4.123279245195579,2,11,0.16744431969228113,1618
85,topk10_topk210,small,expanded,474719,5.854499187940656,5,11,0.0,1618
85,topk10_topk210,small,before_conflict,474719,4.316250244881709,3,10,0.0224827740199992,1618
85,topk10_topk210,small,after_conflict,474719,3.751891118746037,3,10,0.08316077511117102,1618
85,topk10_topk210,medium,raw,59787,50.814909595731514,38,99,0.0,1618
85,topk10_topk210,medium,expanded,59787,50.81509358221687,38,99,0.0,1618
85,topk10_topk210,medium,before_conflict,59787,9.999765835382274,10,10,0.0,1618
85,topk10_topk210,medium,after_conflict,59787,9.926790104872296,10,10,0.00021743857360295715,1618
85,topk10_topk210,large,raw,2577,312.89677920062087,260,476,0.0,1618
85,topk10_topk210,large,expanded,2577,312.89677920062087,260,476,0.0,1618
85,topk10_topk210,large,before_conflict,2577,10.0,10,10,0.0,1618
85,topk10_topk210,large,after_conflict,2577,9.970896391152502,10,10,0.0,1618
86,topk10_topk210,small,raw,478222,4.104215197126021,2,11,0.16978307146053506,1618
86,topk10_topk210,small,expanded,478222,5.849091007941918,5,11,0.0,1618
86,topk10_topk210,small,before_conflict,478222,4.306370263183208,3,10,0.02263593059290455,1618
