epoch,branch,area_bin,stage,gt_observations,mean,p50,p90,zero_fraction,batches
57,topk10_topk210,large,expanded,2680,321.5567164179104,264,502,0.0,1618
57,topk10_topk210,large,before_conflict,2680,10.0,10,10,0.0,1618
57,topk10_topk210,large,after_conflict,2680,9.95858208955224,10,10,0.0,1618
58,topk10_topk210,small,raw,478112,4.095672143765477,2,11,0.17042031992503848,1618
58,topk10_topk210,small,expanded,478112,5.851248243089485,5,11,0.0,1618
58,topk10_topk210,small,before_conflict,478112,4.329048423800281,3,10,0.022105699083060038,1618
58,topk10_topk210,small,after_conflict,478112,3.752122933538585,3,10,0.08441327555049863,1618
58,topk10_topk210,medium,raw,59577,50.78234889302919,38,99,0.0,1618
58,topk10_topk210,medium,expanded,59577,50.783020293066116,38,99,0.0,1618
58,topk10_topk210,medium,before_conflict,59577,9.999714654984306,10,10,0.0,1618
58,topk10_topk210,medium,after_conflict,59577,9.922570790741393,10,10,0.00028534501569397585,1618
58,topk10_topk210,large,raw,2766,318.53940708604483,260,502,0.0,1618
58,topk10_topk210,large,expanded,2766,318.53940708604483,260,502,0.0,1618
58,topk10_topk210,large,before_conflict,2766,10.0,10,10,0.0,1618
58,topk10_topk210,large,after_conflict,2766,9.957339117859725,10,10,0.00036153289949385393,1618
59,topk10_topk210,small,raw,474335,4.144279886578051,2,11,0.16698746666385572,1618
59,topk10_topk210,small,expanded,474335,5.86847270389071,5,11,0.0,1618
59,topk10_topk210,small,before_conflict,474335,4.359857484689091,3,10,0.021164366955843443,1618
59,topk10_topk210,small,after_conflict,474335,3.7840492478944205,3,10,0.0836771480072101,1618
59,topk10_topk210,medium,raw,59870,50.71964255887757,38,99,0.0,1618
59,topk10_topk210,medium,expanded,59870,50.72011023885084,38,99,0.0,1618
59,topk10_topk210,medium,before_conflict,59870,9.999549022882913,10,10,0.0,1618
59,topk10_topk210,medium,after_conflict,59870,9.917872056121597,10,10,0.00035075997995657256,1618
59,topk10_topk210,large,raw,2682,320.9660700969426,264,490,0.0,1618
59,topk10_topk210,large,expanded,2682,320.9660700969426,264,490,0.0,1618
59,topk10_topk210,large,before_conflict,2682,10.0,10,10,0.0,1618
59,topk10_topk210,large,after_conflict,2682,9.976510067114093,10,10,0.0,1618
60,topk10_topk210,small,raw,472075,4.16069056823598,2,11,0.1678695122597045,1618
60,topk10_topk210,small,expanded,472075,5.891688820632314,5,11,0.0,1618
60,topk10_topk210,small,before_conflict,472075,4.372131546894032,3,10,0.021130117036487848,1618
60,topk10_topk210,small,after_conflict,472075,3.7991081925541494,3,10,0.0825462055817402,1618
60,topk10_topk210,medium,raw,58896,50.743853572398805,38,99,0.0,1618
60,topk10_topk210,medium,expanded,58896,50.74400638413475,38,99,0.0,1618
60,topk10_topk210,medium,before_conflict,58896,9.999762292855202,10,10,0.0,1618
60,topk10_topk210,medium,after_conflict,58896,9.921896223852213,10,10,0.00027166530834012495,1618
60,topk10_topk210,large,raw,2746,320.32520029133286,258,496,0.0,1618
60,topk10_topk210,large,expanded,2746,320.32520029133286,258,496,0.0,1618
60,topk10_topk210,large,before_conflict,2746,10.0,10,10,0.0,1618
60,topk10_topk210,large,after_conflict,2746,9.988346686088857,10,10,0.0,1618
61,topk10_topk210,small,raw,483587,4.066941419020776,2,11,0.1718367119049933,1618
61,topk10_topk210,small,expanded,483587,5.827131415856919,5,11,0.0,1618
61,topk10_topk210,small,before_conflict,483587,4.308564953152173,3,10,0.022403414483846754,1618
61,topk10_topk210,small,after_conflict,483587,3.736700945228056,3,10,0.08492163767843222,1618
61,topk10_topk210,medium,raw,60022,50.62567058745127,38,98,0.0,1618
61,topk10_topk210,medium,expanded,60022,50.62650361534104,38,98,0.0,1618
61,topk10_topk210,medium,before_conflict,60022,9.99948352270834,10,10,0.0,1618
61,topk10_topk210,medium,after_conflict,60022,9.918030055646263,10,10,0.0002499083669321249,1618
61,topk10_topk210,large,raw,2623,322.17079679756006,261,488,0.0,1618
61,topk10_topk210,large,expanded,2623,322.17079679756006,261,488,0.0,1618
61,topk10_topk210,large,before_conflict,2623,10.0,10,10,0.0,1618
61,topk10_topk210,large,after_conflict,2623,9.97026305756767,10,10,0.0003812428516965307,1618
62,topk10_topk210,small,raw,479272,4.114260795539902,2,11,0.16872882204677095,1618
62,topk10_topk210,small,expanded,479272,5.849306865412542,5,11,0.0,1618
62,topk10_topk210,small,before_conflict,479272,4.341757916172862,3,10,0.021632809761471566,1618
62,topk10_topk210,small,after_conflict,479272,3.7726489342168956,3,10,0.0836184880401943,1618
62,topk10_topk210,medium,raw,59411,50.8726330140883,38,98,0.0,1618
62,topk10_topk210,medium,expanded,59411,50.873053811583716,38,98,0.0,1618
62,topk10_topk210,medium,before_conflict,59411,9.999747521502751,10,10,0.0,1618
62,topk10_topk210,medium,after_conflict,59411,9.923010890239182,10,10,0.00025247849724798437,1618
62,topk10_topk210,large,raw,2619,319.9110347460863,260,488,0.0,1618
62,topk10_topk210,large,expanded,2619,319.9110347460863,260,488,0.0,1618
62,topk10_topk210,large,before_conflict,2619,10.0,10,10,0.0,1618
62,topk10_topk210,large,after_conflict,2619,9.963726613211149,10,10,0.0,1618
63,topk10_topk210,small,raw,480715,4.100215304286324,2,11,0.17051475406425845,1618
63,topk10_topk210,small,expanded,480715,5.848417461489656,5,11,0.0,1618
63,topk10_topk210,small,before_conflict,480715,4.3334865772859175,3,10,0.02212537574238374,1618
63,topk10_topk210,small,after_conflict,480715,3.760007488844742,3,10,0.08442216281996609,1618
63,topk10_topk210,medium,raw,58373,50.815668202764975,38,99,0.0,1618
63,topk10_topk210,medium,expanded,58373,50.81587377726004,38,99,0.0,1618
63,topk10_topk210,medium,before_conflict,58373,9.999811556712864,10,10,0.0,1618
63,topk10_topk210,medium,after_conflict,58373,9.932383122333956,10,10,0.00018844328713617597,1618
63,topk10_topk210,large,raw,2689,316.84864261807365,260,480,0.0,1618
63,topk10_topk210,large,expanded,2689,316.84864261807365,260,480,0.0,1618
63,topk10_topk210,large,before_conflict,2689,10.0,10,10,0.0,1618
63,topk10_topk210,large,after_conflict,2689,9.96653030866493,10,10,0.0011156563778356265,1618
64,topk10_topk210,small,raw,478294,4.111239112345126,2,11,0.17080916758311834,1618
64,topk10_topk210,small,expanded,478294,5.8622123631072105,5,11,0.0,1618
64,topk10_topk210,small,before_conflict,478294,4.342157752344792,3,10,0.02168122535511631,1618
64,topk10_topk210,small,after_conflict,478294,3.768487582951072,3,10,0.08351139675597018,1618
64,topk10_topk210,medium,raw,59068,50.77341369269317,38,99,0.0,1618
64,topk10_topk210,medium,expanded,59068,50.7735660594569,38,99,0.0,1618
64,topk10_topk210,medium,before_conflict,59068,9.999525970068396,10,10,0.0,1618
64,topk10_topk210,medium,after_conflict,59068,9.925408004333988,10,10,0.00028780388704543916,1618
64,topk10_topk210,large,raw,2624,316.3776676829268,260,492,0.0,1618
64,topk10_topk210,large,expanded,2624,316.3776676829268,260,492,0.0,1618
64,topk10_topk210,large,before_conflict,2624,10.0,10,10,0.0,1618
64,topk10_topk210,large,after_conflict,2624,9.987042682926829,10,10,0.0,1618
65,topk10_topk210,small,raw,488037,4.010613949352201,2,11,0.17659111911596867,1618
65,topk10_topk210,small,expanded,488037,5.802807983820899,5,11,0.0,1618
65,topk10_topk210,small,before_conflict,488037,4.276263889828026,3,10,0.023141688027751996,1618
65,topk10_topk210,small,after_conflict,488037,3.707141056928061,3,10,0.08657130504449458,1618
65,topk10_topk210,medium,raw,59243,50.66693111422447,38,98,0.0,1618
65,topk10_topk210,medium,expanded,59243,50.667234947588746,38,98,0.0,1618
65,topk10_topk210,medium,before_conflict,59243,9.99925729622065,10,10,0.0,1618
65,topk10_topk210,medium,after_conflict,59243,9.921273399388957,10,10,0.00030383336427932414,1618
65,topk10_topk210,large,raw,2663,321.7589185129553,260,500,0.0,1618
65,topk10_topk210,large,expanded,2663,321.7589185129553,260,500,0.0,1618
65,topk10_topk210,large,before_conflict,2663,10.0,10,10,0.0,1618
65,topk10_topk210,large,after_conflict,2663,9.95381149079985,10,10,0.0003755163349605708,1618
66,topk10_topk210,small,raw,483581,4.107111321577977,2,11,0.17021967364309185,1618
66,topk10_topk210,small,expanded,483581,5.856756158740728,5,11,0.0,1618
66,topk10_topk210,small,before_conflict,483581,4.335459829894061,3,10,0.021632363554399365,1618
66,topk10_topk210,small,after_conflict,483581,3.7691513934583867,3,10,0.08346481768307688,1618
66,topk10_topk210,medium,raw,60066,50.388289548163684,38,99,0.0,1618
66,topk10_topk210,medium,expanded,60066,50.3889554823028,38,99,0.0,1618
66,topk10_topk210,medium,before_conflict,60066,9.9998501648187,10,10,0.0,1618
66,topk10_topk210,medium,after_conflict,60066,9.92458295874538,10,10,0.00023307694868977458,1618
66,topk10_topk210,large,raw,2676,326.9783258594918,261,515,0.0,1618
66,topk10_topk210,large,expanded,2676,326.9783258594918,261,515,0.0,1618
66,topk10_topk210,large,before_conflict,2676,10.0,10,10,0.0,1618
66,topk10_topk210,large,after_conflict,2676,9.98355754857997,10,10,0.0,1618
67,topk10_topk210,small,raw,479182,4.1336360714718,2,11,0.1687104273532812,1618
67,topk10_topk210,small,expanded,479182,5.866612268407411,5,11,0.0,1618
67,topk10_topk210,small,before_conflict,479182,4.345970841976535,3,10,0.021582613704187553,1618
67,topk10_topk210,small,after_conflict,479182,3.776116381667091,3,10,0.08350271921733288,1618
67,topk10_topk210,medium,raw,60548,50.486754310629586,38,97,0.0,1618
67,topk10_topk210,medium,expanded,60548,50.486754310629586,38,97,0.0,1618
67,topk10_topk210,medium,before_conflict,60548,9.99965316773469,10,10,0.0,1618
67,topk10_topk210,medium,after_conflict,60548,9.91613265508357,10,10,0.00034683226531016716,1618
67,topk10_topk210,large,raw,2612,316.7105666156202,260,484,0.0,1618
67,topk10_topk210,large,expanded,2612,316.7105666156202,260,484,0.0,1618
67,topk10_topk210,large,before_conflict,2612,10.0,10,10,0.0,1618
67,topk10_topk210,large,after_conflict,2612,9.97281776416539,10,10,0.00038284839203675346,1618
68,topk10_topk210,small,raw,471382,4.136661985396133,2,11,0.16819267600375068,1618
68,topk10_topk210,small,expanded,471382,5.859820697438596,5,11,0.0,1618
68,topk10_topk210,small,before_conflict,471382,4.344145512556695,3,10,0.02193974313826154,1618
68,topk10_topk210,small,after_conflict,471382,3.7731012215146102,3,10,0.08396374914612777,1618
68,topk10_topk210,medium,raw,59568,50.54525919957024,38,98,0.0,1618
68,topk10_topk210,medium,expanded,59568,50.54525919957024,38,98,0.0,1618
68,topk10_topk210,medium,before_conflict,59568,9.999630674187483,10,10,0.0,1618
68,topk10_topk210,medium,after_conflict,59568,9.919957023905452,10,10,0.0003189632017190438,1618
68,topk10_topk210,large,raw,2666,314.9414853713428,260,474,0.0,1618
68,topk10_topk210,large,expanded,2666,314.9414853713428,260,474,0.0,1618
68,topk10_topk210,large,before_conflict,2666,10.0,10,10,0.0,1618
68,topk10_topk210,large,after_conflict,2666,9.974868717179294,10,10,0.0,1618
69,topk10_topk210,small,raw,479432,4.100579435665537,2,11,0.1704141567521567,1618
69,topk10_topk210,small,expanded,479432,5.849517762685845,5,11,0.0,1618
69,topk10_topk210,small,before_conflict,479432,4.3262569040030705,3,10,0.02212826845100035,1618
69,topk10_topk210,small,after_conflict,479432,3.7568435148258774,3,10,0.08385965058652739,1618
69,topk10_topk210,medium,raw,59028,50.61250592938944,38,99,0.0,1618
69,topk10_topk210,medium,expanded,59028,50.61250592938944,38,99,0.0,1618
69,topk10_topk210,medium,before_conflict,59028,9.999474825506539,10,10,0.0,1618
69,topk10_topk210,medium,after_conflict,59028,9.918767364640509,10,10,0.00027105780307650607,1618
69,topk10_topk210,large,raw,2634,314.8428246013667,257,480,0.0,1618
69,topk10_topk210,large,expanded,2634,314.8428246013667,257,480,0.0,1618
69,topk10_topk210,large,before_conflict,2634,10.0,10,10,0.0,1618
69,topk10_topk210,large,after_conflict,2634,9.970387243735763,10,10,0.0,1618
70,topk10_topk210,small,raw,477810,4.139304325987317,2,11,0.1660388020342814,1618
70,topk10_topk210,small,expanded,477810,5.857520771854921,5,11,0.0,1618
70,topk10_topk210,small,before_conflict,477810,4.350149641070718,3,10,0.02087859190891777,1618
70,topk10_topk210,small,after_conflict,477810,3.7788660764739124,3,10,0.08250978422385467,1618
70,topk10_topk210,medium,raw,60569,50.74255807426241,38,98,0.0,1618
70,topk10_topk210,medium,expanded,60569,50.742921296372735,38,98,0.0,1618
70,topk10_topk210,medium,before_conflict,60569,9.999471676930442,10,10,0.0,1618
70,topk10_topk210,medium,after_conflict,60569,9.923442685202001,10,10,0.00021463124700754513,1618
70,topk10_topk210,large,raw,2694,321.89829250185596,264,497,0.0,1618
70,topk10_topk210,large,expanded,2694,321.89829250185596,264,497,0.0,1618
70,topk10_topk210,large,before_conflict,2694,10.0,10,10,0.0,1618
70,topk10_topk210,large,after_conflict,2694,9.973273942093542,10,10,0.0,1618
71,topk10_topk210,small,raw,482464,4.069513994826557,2,11,0.17221595808184653,1618
71,topk10_topk210,small,expanded,482464,5.830530360814485,5,11,0.0,1618
71,topk10_topk210,small,before_conflict,482464,4.310317453737481,3,10,0.02245763414472375,1618
71,topk10_topk210,small,after_conflict,482464,3.7403101578563374,3,10,0.08542813557073689,1618
71,topk10_topk210,medium,raw,59178,50.76356078272331,38,99,0.0,1618
71,topk10_topk210,medium,expanded,59178,50.76356078272331,38,99,0.0,1618
71,topk10_topk210,medium,before_conflict,59178,9.999780323768968,10,10,0.0,1618
71,topk10_topk210,medium,after_conflict,59178,9.926442258947581,10,10,0.0002365744026496333,1618
71,topk10_topk210,large,raw,2493,324.3971119133574,264,509,0.0,1618
71,topk10_topk210,large,expanded,2493,324.3971119133574,264,509,0.0,1618
71,topk10_topk210,large,before_conflict,2493,10.0,10,10,0.0,1618
71,topk10_topk210,large,after_conflict,2493,9.972723626153229,10,10,0.0,1618
72,topk10_topk210,small,raw,479295,4.133612910629153,2,11,0.1691734735392608,1618
72,topk10_topk210,small,expanded,479295,5.864365369970478,5,11,0.0,1618
72,topk10_topk210,small,before_conflict,479295,4.353089433438696,3,10,0.021310466414212543,1618
72,topk10_topk210,small,after_conflict,479295,3.780408725315307,3,10,0.08261717731251109,1618
72,topk10_topk210,medium,raw,60242,50.84097473523455,38,98,0.0,1618
72,topk10_topk210,medium,expanded,60242,50.841306729524256,38,98,0.0,1618
72,topk10_topk210,medium,before_conflict,60242,9.999502008565452,10,10,0.0,1618
72,topk10_topk210,medium,after_conflict,60242,9.920885760764914,10,10,0.00039839314763786063,1618
72,topk10_topk210,large,raw,2701,319.7848944835246,263,482,0.0,1618
72,topk10_topk210,large,expanded,2701,319.7848944835246,263,482,0.0,1618
72,topk10_topk210,large,before_conflict,2701,10.0,10,10,0.0,1618
72,topk10_topk210,large,after_conflict,2701,9.972232506479083,10,10,0.0,1618
73,topk10_topk210,small,raw,469586,4.171687401242797,2,11,0.16667447496305257,1618
73,topk10_topk210,small,expanded,469586,5.891857934435865,5,11,0.0,1618
73,topk10_topk210,small,before_conflict,469586,4.3781224312479505,3,10,0.02132516727500394,1618
73,topk10_topk210,small,after_conflict,469586,3.8083673704071246,3,10,0.0811970544266652,1618
73,topk10_topk210,medium,raw,60258,50.7537256463872,38,98,0.0,1618
73,topk10_topk210,medium,expanded,60258,50.7540409572173,38,98,0.0,1618
73,topk10_topk210,medium,before_conflict,60258,9.999834046931527,10,10,0.0,1618
73,topk10_topk210,medium,after_conflict,60258,9.921719937601646,10,10,0.0003319061369444721,1618
73,topk10_topk210,large,raw,2531,320.45080995653893,261,497,0.0,1618
73,topk10_topk210,large,expanded,2531,320.45080995653893,261,497,0.0,1618
73,topk10_topk210,large,before_conflict,2531,10.0,10,10,0.0,1618
73,topk10_topk210,large,after_conflict,2531,9.962465428684315,10,10,0.0,1618
74,topk10_topk210,small,raw,473652,4.160757264827342,2,11,0.16496921790681765,1618
74,topk10_topk210,small,expanded,473652,5.876635166746894,5,11,0.0,1618
74,topk10_topk210,small,before_conflict,473652,4.365994443177692,3,10,0.021099879236232508,1618
74,topk10_topk210,small,after_conflict,473652,3.794338459459688,3,10,0.0818216749850101,1618
74,topk10_topk210,medium,raw,59763,50.8446865117213,38,98,0.0,1618
74,topk10_topk210,medium,expanded,59763,50.8446865117213,38,98,0.0,1618
74,topk10_topk210,medium,before_conflict,59763,9.999815939628197,10,10,0.0,1618
74,topk10_topk210,medium,after_conflict,59763,9.922359988621723,10,10,0.00040158626574971135,1618
74,topk10_topk210,large,raw,2663,318.514081862561,261,497,0.0,1618
74,topk10_topk210,large,expanded,2663,318.514081862561,261,497,0.0,1618
74,topk10_topk210,large,before_conflict,2663,10.0,10,10,0.0,1618
74,topk10_topk210,large,after_conflict,2663,9.969958693203154,10,10,0.0,1618
75,topk10_topk210,small,raw,476354,4.102010269673394,2,11,0.17066719288596296,1618
75,topk10_topk210,small,expanded,476354,5.850096776766859,5,11,0.0,1618
75,topk10_topk210,small,before_conflict,476354,4.331646212690562,3,10,0.021780020740877582,1618
75,topk10_topk210,small,after_conflict,476354,3.7681745088736527,3,10,0.0824470876700941,1618
75,topk10_topk210,medium,raw,59060,50.62683711479851,38,98,0.0,1618
75,topk10_topk210,medium,expanded,59060,50.62698950220115,38,98,0.0,1618
75,topk10_topk210,medium,before_conflict,59060,9.999932272265493,10,10,0.0,1618
75,topk10_topk210,medium,after_conflict,59060,9.923992549949205,10,10,0.0003217067389095835,1618
75,topk10_topk210,large,raw,2671,321.11793335829276,264,507,0.0,1618
75,topk10_topk210,large,expanded,2671,321.11793335829276,264,507,0.0,1618
75,topk10_topk210,large,before_conflict,2671,10.0,10,10,0.0,1618
75,topk10_topk210,large,after_conflict,2671,9.974915761886933,10,10,0.00037439161362785476,1618
76,topk10_topk210,small,raw,471341,4.139989943586491,2,11,0.16787421421009419,1618
76,topk10_topk210,small,expanded,471341,5.870715681428096,5,11,0.0,1618
76,topk10_topk210,small,before_conflict,471341,4.351915067859575,3,10,0.021636140289090066,1618
76,topk10_topk210,small,after_conflict,471341,3.78863710137671,3,10,0.08295480342257516,1618
76,topk10_topk210,medium,raw,59998,50.97599919997333,38,100,0.0,1618
76,topk10_topk210,medium,expanded,59998,50.97636587886263,38,100,0.0,1618
76,topk10_topk210,medium,before_conflict,59998,9.999816660555352,10,10,0.0,1618
76,topk10_topk210,medium,after_conflict,59998,9.923547451581719,10,10,0.00030001000033334443,1618
76,topk10_topk210,large,raw,2765,320.5511754068716,260,497,0.0,1618
76,topk10_topk210,large,expanded,2765,320.5511754068716,260,497,0.0,1618
76,topk10_topk210,large,before_conflict,2765,10.0,10,10,0.0,1618
76,topk10_topk210,large,after_conflict,2765,9.963471971066907,10,10,0.0,1618
77,topk10_topk210,small,raw,473540,4.149446720446003,2,11,0.16794357393250833,1618
77,topk10_topk210,small,expanded,473540,5.882254930945644,5,11,0.0,1618
77,topk10_topk210,small,before_conflict,473540,4.363101321958018,3,10,0.021284368796722557,1618
77,topk10_topk210,small,after_conflict,473540,3.7919605524348525,3,10,0.0814566879249905,1618
77,topk10_topk210,medium,raw,59274,50.87195060228768,38,98,0.0,1618
77,topk10_topk210,medium,expanded,59274,50.87216992273172,38,98,0.0,1618
77,topk10_topk210,medium,before_conflict,59274,9.999848162769512,10,10,0.0,1618
77,topk10_topk210,medium,after_conflict,59274,9.927084387758544,10,10,0.0002530620508148598,1618
77,topk10_topk210,large,raw,2681,321.9809772472958,260,498,0.0,1618
77,topk10_topk210,large,expanded,2681,321.9809772472958,260,498,0.0,1618
77,topk10_topk210,large,before_conflict,2681,10.0,10,10,0.0,1618
77,topk10_topk210,large,after_conflict,2681,9.972771353972398,10,10,0.0003729951510630362,1618
78,topk10_topk210,small,raw,474595,4.105483622878454,2,11,0.17109114086747648,1618
78,topk10_topk210,small,expanded,474595,5.856306956457611,5,11,0.0,1618
78,topk10_topk210,small,before_conflict,474595,4.335094132892255,3,10,0.02153415017014507,1618
78,topk10_topk210,small,after_conflict,474595,3.764713071144871,3,10,0.08283694518484182,1618
78,topk10_topk210,medium,raw,59646,51.074372128893806,38,99,0.0,1618
78,topk10_topk210,medium,expanded,59646,51.074791268484056,38,99,0.0,1618
78,topk10_topk210,medium,before_conflict,59646,9.999664688327801,10,10,0.0,1618
78,topk10_topk210,medium,after_conflict,59646,9.922643597223619,10,10,0.00038560842302920564,1618
78,topk10_topk210,large,raw,2669,317.0037467216186,260,488,0.0,1618
78,topk10_topk210,large,expanded,2669,317.0037467216186,260,488,0.0,1618
78,topk10_topk210,large,before_conflict,2669,10.0,10,10,0.0,1618
78,topk10_topk210,large,after_conflict,2669,9.96553016110903,10,10,0.0,1618
79,topk10_topk210,small,raw,471143,4.144438100534233,2,11,0.16966398736689287,1618
79,topk10_topk210,small,expanded,471143,5.883001551545921,5,11,0.0,1618
79,topk10_topk210,small,before_conflict,471143,4.358468660258138,3,10,0.021615518006210428,1618
79,topk10_topk210,small,after_conflict,471143,3.792241421394354,3,10,0.08255243100290145,1618
79,topk10_topk210,medium,raw,59394,51.02182038589756,38,99,0.0,1618
79,topk10_topk210,medium,expanded,59394,51.02215712024783,38,99,0.0,1618
79,topk10_topk210,medium,before_conflict,59394,9.999595918779674,10,10,0.0,1618
79,topk10_topk210,medium,after_conflict,59394,9.928629154460047,10,10,0.000303060915243964,1618
79,topk10_topk210,large,raw,2787,310.42016505202724,260,476,0.0,1618
79,topk10_topk210,large,expanded,2787,310.42016505202724,260,476,0.0,1618
79,topk10_topk210,large,before_conflict,2787,10.0,10,10,0.0,1618
79,topk10_topk210,large,after_conflict,2787,9.972371725870111,10,10,0.0003588087549336204,1618
80,topk10_topk210,small,raw,476814,4.1045103541422865,2,11,0.16988595133532153,1618
80,topk10_topk210,small,expanded,476814,5.845323333626949,5,11,0.0,1618
80,topk10_topk210,small,before_conflict,476814,4.330751613836842,3,10,0.02138989207531658,1618
80,topk10_topk210,small,after_conflict,476814,3.7665777431031806,3,10,0.08279958222703192,1618
80,topk10_topk210,medium,raw,58373,51.21458551042434,38,101,0.0,1618
80,topk10_topk210,medium,expanded,58373,51.2150309218303,38,101,0.0,1618
80,topk10_topk210,medium,before_conflict,58373,9.999691638257413,10,10,0.0,1618
80,topk10_topk210,medium,after_conflict,58373,9.924057355284122,10,10,0.0002740993267435287,1618
80,topk10_topk210,large,raw,2626,315.84653465346537,259,480,0.0,1618
80,topk10_topk210,large,expanded,2626,315.84653465346537,259,480,0.0,1618
80,topk10_topk210,large,before_conflict,2626,10.0,10,10,0.0,1618
80,topk10_topk210,large,after_conflict,2626,9.97981721249048,10,10,0.0,1618
81,topk10_topk210,small,raw,480237,4.085561920468435,2,11,0.17294169337223078,1618
81,topk10_topk210,small,expanded,480237,5.856062735690919,5,11,0.0,1618
81,topk10_topk210,small,before_conflict,480237,4.327725685442813,3,10,0.022532624516644905,1618
81,topk10_topk210,small,after_conflict,480237,3.7648390273968895,3,10,0.08376280877983162,1618
81,topk10_topk210,medium,raw,60234,50.80844705647973,38,98,0.0,1618
81,topk10_topk210,medium,expanded,60234,50.80876249294418,38,98,0.0,1618
81,topk10_topk210,medium,before_conflict,60234,9.999667961616362,10,10,0.0,1618
81,topk10_topk210,medium,after_conflict,60234,9.931600092970747,10,10,0.00023242686854600393,1618
81,topk10_topk210,large,raw,2695,319.8445269016698,261,476,0.0,1618
81,topk10_topk210,large,expanded,2695,319.8445269016698,261,476,0.0,1618
81,topk10_topk210,large,before_conflict,2695,10.0,10,10,0.0,1618
81,topk10_topk210,large,after_conflict,2695,9.977365491651206,10,10,0.0,1618
82,topk10_topk210,small,raw,471968,4.141763848396502,2,11,0.16768297850701744,1618
82,topk10_topk210,small,expanded,471968,5.879042646959116,5,11,0.0,1618
82,topk10_topk210,small,before_conflict,471968,4.353653213777205,3,10,0.020988711099057564,1618
82,topk10_topk210,small,after_conflict,471968,3.790398925350871,3,10,0.08189326395009831,1618
82,topk10_topk210,medium,raw,59557,50.75275786221603,38,99,0.0,1618
82,topk10_topk210,medium,expanded,59557,50.75275786221603,38,99,0.0,1618
82,topk10_topk210,medium,before_conflict,59557,9.999899256174757,10,10,0.0,1618
82,topk10_topk210,medium,after_conflict,59557,9.924492502980339,10,10,0.0002686502006481186,1618
82,topk10_topk210,large,raw,2685,330.7024208566108,265,525,0.0,1618
82,topk10_topk210,large,expanded,2685,330.7024208566108,265,525,0.0,1618
82,topk10_topk210,large,before_conflict,2685,10.0,10,10,0.0,1618
82,topk10_topk210,large,after_conflict,2685,9.970949720670392,10,10,0.0007448789571694599,1618
83,topk10_topk210,small,raw,468317,4.155221783535511,2,11,0.1655289045667785,1618
83,topk10_topk210,small,expanded,468317,5.8754369369465556,5,11,0.0,1618
83,topk10_topk210,small,before_conflict,468317,4.366510291106238,3,10,0.020272593136700143,1618
83,topk10_topk210,small,after_conflict,468317,3.798937471840655,3,10,0.08063555241428348,1618
83,topk10_topk210,medium,raw,60386,50.977362302520454,38,99,0.0,1618
83,topk10_topk210,medium,expanded,60386,50.977362302520454,38,99,0.0,1618
83,topk10_topk210,medium,before_conflict,60386,9.999784718312192,10,10,0.0,1618
83,topk10_topk210,medium,after_conflict,60386,9.933875401583148,10,10,0.00028152220713410396,1618
83,topk10_topk210,large,raw,2782,315.9352983465133,261,487,0.0,1618
83,topk10_topk210,large,expanded,2782,315.9352983465133,261,487,0.0,1618
83,topk10_topk210,large,before_conflict,2782,10.0,10,10,0.0,1618
83,topk10_topk210,large,after_conflict,2782,9.98490294751977,10,10,0.0,1618
84,topk10_topk210,small,raw,468298,4.15131177156426,2,11,0.17017155742710838,1618
84,topk10_topk210,small,expanded,468298,5.889890625200193,5,11,0.0,1618
84,topk10_topk210,small,before_conflict,468298,4.362423072488031,3,10,0.02118522820938804,1618
84,topk10_topk210,small,after_conflict,468298,3.7986431716556552,3,10,0.08271869621480339,1618
84,topk10_topk210,medium,raw,59707,50.7792553636927,38,99,0.0,1618
84,topk10_topk210,medium,expanded,59707,50.77972432043144,38,99,0.0,1618
84,topk10_topk210,medium,before_conflict,59707,9.999782270085584,10,10,0.0,1618
84,topk10_topk210,medium,after_conflict,59707,9.92615606210327,10,10,0.00020098145946036478,1618
84,topk10_topk210,large,raw,2617,321.2735957202904,262,495,0.0,1618
84,topk10_topk210,large,expanded,2617,321.2735957202904,262,495,0.0,1618
84,topk10_topk210,large,before_conflict,2617,10.0,10,10,0.0,1618
84,topk10_topk210,large,after_conflict,2617,9.96522735957203,10,10,0.0,1618
85,topk10_topk210,small,raw,474832,4.104089446372612,2,11,0.16919879030899349,1618
85,topk10_topk210,small,expanded,474832,5.840745779559929,5,11,0.0,1618
85,topk10_topk210,small,before_conflict,474832,4.328118155473936,3,10,0.021445479664386563,1618
85,topk10_topk210,small,after_conflict,474832,3.7618631431748493,3,10,0.08353059608450988,1618
85,topk10_topk210,medium,raw,59127,50.737480338931455,38,98,0.0,1618
85,topk10_topk210,medium,expanded,59127,50.737683291897106,38,98,0.0,1618
85,topk10_topk210,medium,before_conflict,59127,9.999881610770037,10,10,0.0,1618
85,topk10_topk210,medium,after_conflict,59127,9.927004583354474,10,10,0.0003213421956128334,1618
85,topk10_topk210,large,raw,2742,316.35448577680523,261,488,0.0,1618
85,topk10_topk210,large,expanded,2742,316.35448577680523,261,488,0.0,1618
85,topk10_topk210,large,before_conflict,2742,10.0,10,10,0.0,1618
85,topk10_topk210,large,after_conflict,2742,9.968636032093363,10,10,0.00036469730123997083,1618
86,topk10_topk210,small,raw,483196,4.121265490608366,2,11,0.17075679434432403,1618
86,topk10_topk210,small,expanded,483196,5.865313454581577,5,11,0.0,1618
86,topk10_topk210,small,before_conflict,483196,4.339988327717944,3,10,0.022162849030207203,1618
