epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
36,24613.6,1.58295,1.22695,1.00719,1.0001,0.42262,0.32512,0.30094,0.1673,1.4697,1.13043,0.99174,0,0.0213375,0.0071125,0.0213375,0.0071125,0.0213375,0.0071125,0.0213375,0.0071125,0.0106687,0.00355625,0.042675,0.014225
37,25288.5,1.57776,1.22717,1.00673,0.99947,0.42542,0.32235,0.30074,0.1669,1.46694,1.12759,0.99016,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.010545,0.003515,0.04218,0.01406
38,25948.1,1.57064,1.21895,1.0058,0.99994,0.41705,0.33097,0.30644,0.17091,1.45771,1.12387,0.98521,0,0.0208425,0.0069475,0.0208425,0.0069475,0.0208425,0.0069475,0.0208425,0.0069475,0.0104212,0.00347375,0.041685,0.013895
39,26598.3,1.56243,1.20434,1.00146,1.00017,0.41177,0.33017,0.30839,0.17145,1.45404,1.1177,0.98604,0,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.0102975,0.0034325,0.04119,0.01373
40,27237.5,1.56174,1.20105,0.99963,1.00021,0.41299,0.32886,0.30832,0.17334,1.45362,1.11246,0.98502,0,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0101738,0.00339125,0.040695,0.013565
41,27883.2,1.55846,1.19402,0.99634,0.99943,0.41884,0.33727,0.3114,0.17475,1.44708,1.10997,0.98258,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.01005,0.00335,0.0402,0.0134
42,28529.2,1.56114,1.19499,0.99531,0.99985,0.42175,0.34,0.31423,0.17598,1.44484,1.10408,0.98308,0,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.00992625,0.00330875,0.039705,0.013235
43,29176.3,1.5602,1.19114,0.99608,1.00052,0.4221,0.3397,0.31421,0.1759,1.44649,1.10201,0.98314,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.0098025,0.0032675,0.03921,0.01307
44,29830.5,1.55029,1.18035,0.99311,0.99982,0.41621,0.33123,0.31324,0.17608,1.43808,1.09964,0.9808,0,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.00967875,0.00322625,0.038715,0.012905
45,30468.7,1.54295,1.17527,0.99127,0.99976,0.42661,0.34035,0.31562,0.17874,1.43711,1.09432,0.9799,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.009555,0.003185,0.03822,0.01274
