epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
73,28085.2,1.46589,1.08196,0.95959,1.00039,0.44603,0.36317,0.34501,0.19644,1.39039,1.03361,0.95165,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.00609,0.00203,0.02436,0.00812
74,28758.1,1.46866,1.0815,0.9587,0.99996,0.45316,0.36307,0.34715,0.19788,1.39107,1.03388,0.95202,0,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.00596625,0.00198875,0.023865,0.007955
75,29421,1.46178,1.07589,0.95487,0.99959,0.46169,0.35955,0.34711,0.19796,1.38926,1.03366,0.95185,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.0058425,0.0019475,0.02337,0.00779
76,30077.9,1.45833,1.07598,0.95561,1.00018,0.46003,0.35654,0.34688,0.19717,1.38609,1.03031,0.94989,0,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.00571875,0.00190625,0.022875,0.007625
77,30744.4,1.46646,1.07039,0.95573,1.00031,0.46295,0.35985,0.34747,0.19766,1.38537,1.0299,0.95043,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.005595,0.001865,0.02238,0.00746
78,31405.8,1.46447,1.0739,0.95533,0.99953,0.44578,0.36764,0.34733,0.19754,1.38487,1.02723,0.95015,0,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.00547125,0.00182375,0.021885,0.007295
79,32071.1,1.45746,1.06982,0.9554,1.00012,0.4575,0.36312,0.34948,0.19888,1.38413,1.02632,0.94956,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.0053475,0.0017825,0.02139,0.00713
80,32740.9,1.46024,1.06998,0.95389,0.99977,0.46092,0.36579,0.34967,0.19884,1.38252,1.02706,0.94904,0,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.00522375,0.00174125,0.020895,0.006965
81,33406.1,1.45729,1.06105,0.95275,1.00029,0.4553,0.36614,0.34969,0.19903,1.38099,1.02516,0.94831,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0051,0.0017,0.0204,0.0068
82,34075.8,1.45197,1.06032,0.95327,0.99998,0.46262,0.36473,0.35049,0.19939,1.38109,1.02366,0.94813,0,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.00497625,0.00165875,0.019905,0.006635
83,34743.7,1.44533,1.05016,0.95214,1.00022,0.45885,0.36604,0.3494,0.1992,1.38033,1.02326,0.94766,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.0048525,0.0016175,0.01941,0.00647
84,35409.3,1.44867,1.05336,0.95225,0.99987,0.45314,0.36661,0.3501,0.20005,1.38026,1.02236,0.94794,0,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.00472875,0.00157625,0.018915,0.006305
85,36177.7,1.44988,1.05355,0.95055,1.00016,0.45604,0.36712,0.35114,0.20068,1.38104,1.02163,0.94784,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.004605,0.001535,0.01842,0.00614
86,36960.3,1.44649,1.04649,0.94756,0.99955,0.45558,0.36788,0.35126,0.2005,1.38085,1.02062,0.94775,0,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.00448125,0.00149375,0.017925,0.005975
87,37709.7,1.4435,1.04641,0.94761,1.0004,0.45782,0.36698,0.35238,0.20115,1.37819,1.01867,0.94701,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.0043575,0.0014525,0.01743,0.00581
88,38453.2,1.45155,1.05022,0.94821,0.99979,0.45178,0.37067,0.35158,0.20129,1.37861,1.01863,0.94692,0,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.00423375,0.00141125,0.016935,0.005645
89,39161.9,1.43784,1.04229,0.94639,1.00015,0.45603,0.37098,0.35295,0.20206,1.37743,1.01833,0.94658,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00411,0.00137,0.01644,0.00548
90,39840.1,1.44815,1.04417,0.94679,0.99961,0.45956,0.36934,0.35453,0.20324,1.37623,1.01705,0.9459,0,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.00398625,0.00132875,0.015945,0.005315
91,40521.5,1.43414,1.03371,0.94629,0.9998,0.46192,0.36551,0.35445,0.20293,1.37634,1.01706,0.94632,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.0038625,0.0012875,0.01545,0.00515
92,41199.6,1.44285,1.04096,0.94613,1.00028,0.46222,0.36736,0.35421,0.20291,1.37502,1.01687,0.94549,0,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.00373875,0.00124625,0.014955,0.004985
93,41886.6,1.4349,1.03214,0.94568,0.99984,0.46685,0.36349,0.3543,0.20274,1.37466,1.01657,0.94516,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.003615,0.001205,0.01446,0.00482
94,42567,1.43719,1.03332,0.94734,1.00064,0.45955,0.36847,0.35505,0.20273,1.37493,1.01556,0.94552,0,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.00349125,0.00116375,0.013965,0.004655
95,43246.6,1.43188,1.02681,0.94381,0.99949,0.46771,0.36824,0.35476,0.20339,1.37535,1.01556,0.94552,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.0033675,0.0011225,0.01347,0.00449
96,43904.7,1.42749,1.02368,0.94357,1.00004,0.46308,0.37179,0.35608,0.20376,1.37449,1.01305,0.94497,0,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.00324375,0.00108125,0.012975,0.004325
97,44552.6,1.42808,1.02235,0.94326,0.99977,0.46325,0.3719,0.35649,0.20442,1.3724,1.01191,0.9442,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00312,0.00104,0.01248,0.00416
98,45199.9,1.4309,1.02629,0.94429,1.0004,0.46314,0.37049,0.35679,0.20404,1.37257,1.01222,0.94432,0,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.00299625,0.00099875,0.011985,0.003995
