epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
34,11412.9,1.61177,1.24371,0.95515,1.00013,0.39808,0.3253,0.29477,0.16348,1.52122,1.156,0.94243,0,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0109162,0.00363875,0.043665,0.014555
35,12071.9,1.61831,1.24105,0.95514,0.99989,0.39479,0.32031,0.29356,0.16304,1.51684,1.15447,0.93918,0,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.0107925,0.0035975,0.04317,0.01439
36,12730.5,1.60431,1.23377,0.95579,0.99987,0.41997,0.31618,0.29931,0.16718,1.5119,1.14432,0.93912,0,0.0213375,0.0071125,0.0213375,0.0071125,0.0213375,0.0071125,0.0213375,0.0071125,0.0106687,0.00355625,0.042675,0.014225
37,13382.3,1.61067,1.23132,0.94868,1.00015,0.41037,0.32343,0.30073,0.16727,1.50819,1.14152,0.93504,0,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.010545,0.003515,0.04218,0.01406
38,14032.1,1.60294,1.22217,0.94804,0.99975,0.41487,0.32607,0.30404,0.16953,1.50513,1.13811,0.93494,0,0.0208425,0.0069475,0.0208425,0.0069475,0.0208425,0.0069475,0.0208425,0.0069475,0.0104212,0.00347375,0.041685,0.013895
39,14692.4,1.59622,1.2141,0.9466,0.9998,0.41536,0.3224,0.30483,0.17124,1.5028,1.13791,0.93296,0,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.0102975,0.0034325,0.04119,0.01373
40,15350.9,1.6003,1.2217,0.94837,1.00033,0.40873,0.32668,0.30337,0.17068,1.49331,1.13409,0.93135,0,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0101738,0.00339125,0.040695,0.013565
41,16005.9,1.58859,1.20389,0.94485,0.9997,0.41858,0.32556,0.30555,0.17039,1.49924,1.12976,0.93166,0,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.01005,0.00335,0.0402,0.0134
42,16659.2,1.58795,1.20113,0.94294,1.00009,0.41775,0.32428,0.30617,0.17103,1.48904,1.1276,0.93053,0,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.0198525,0.0066175,0.00992625,0.00330875,0.039705,0.013235
43,17308.6,1.57298,1.19644,0.94235,0.99977,0.41063,0.33255,0.30943,0.17374,1.49408,1.12565,0.93004,0,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.0098025,0.0032675,0.03921,0.01307
44,17955.9,1.57724,1.19499,0.94161,0.9997,0.4175,0.33573,0.31168,0.17552,1.48464,1.12123,0.92806,0,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.0193575,0.0064525,0.00967875,0.00322625,0.038715,0.012905
45,18609,1.57751,1.19064,0.93888,1.0001,0.42825,0.33453,0.31275,0.17568,1.48188,1.11984,0.92592,0,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.009555,0.003185,0.03822,0.01274
46,19263.7,1.57863,1.18831,0.94026,1.00016,0.42593,0.335,0.31414,0.17754,1.47892,1.11314,0.9252,0,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.00943125,0.00314375,0.037725,0.012575
47,19922.1,1.57018,1.18297,0.93739,0.99995,0.41902,0.33476,0.31706,0.17819,1.47859,1.10722,0.92436,0,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.0093075,0.0031025,0.03723,0.01241
48,20567.9,1.56553,1.17889,0.93673,1.00018,0.42909,0.33402,0.31722,0.17797,1.47778,1.10696,0.92267,0,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.0183675,0.0061225,0.00918375,0.00306125,0.036735,0.012245
49,21222.8,1.56411,1.17072,0.9341,0.99962,0.42211,0.33972,0.32022,0.17915,1.478,1.10351,0.92387,0,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.00906,0.00302,0.03624,0.01208
50,21872,1.57121,1.17378,0.93483,1.00034,0.42832,0.34645,0.32161,0.18079,1.46548,1.09845,0.92146,0,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.0178725,0.0059575,0.00893625,0.00297875,0.035745,0.011915
51,22523.8,1.56012,1.16419,0.93159,0.99967,0.42475,0.33915,0.32291,0.18141,1.46777,1.09738,0.92021,0,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.0088125,0.0029375,0.03525,0.01175
