phase,assigner_call,sample_index,gt_index,area_px,area_bin,positive_count
train,13,1,59,385.1661071777344,small,7
train,13,1,60,372.5528564453125,small,8
train,13,1,61,345.2550354003906,small,7
train,13,1,62,336.14044189453125,small,8
train,13,1,63,264.0278015136719,small,1
train,13,1,64,437.0049743652344,small,3
train,13,1,65,372.5528564453125,small,8
train,13,1,66,412.46759033203125,small,8
train,13,2,0,858.2269897460938,small,10
train,13,2,1,1097.929931640625,medium,10
train,13,2,2,44.39220428466797,small,0
train,13,2,3,177.56881713867188,small,3
train,13,2,4,331.82049560546875,small,8
train,13,2,5,34.96040344238281,small,0
train,13,2,6,42.542205810546875,small,0
train,13,2,7,44.39220428466797,small,0
train,13,2,8,33.29530715942383,small,0
train,13,2,9,40.69070816040039,small,2
train,13,2,10,40.69252014160156,small,0
train,13,2,11,29.59226417541504,small,0
train,13,2,12,35.14373016357422,small,1
train,13,2,13,71.02107238769531,small,0
train,13,2,14,1385.0009765625,medium,10
train,13,2,15,10158.9677734375,large,10
train,13,2,16,162.77008056640625,small,3
train,13,2,17,164.24456787109375,small,2
train,13,2,18,151.4807586669922,small,1
train,13,2,19,130.20980834960938,small,2
train,13,2,20,177.56210327148438,small,4
train,13,2,21,125.77536010742188,small,2
train,13,2,22,4089.471435546875,medium,10
train,13,2,23,112.45924377441406,small,4
train,13,2,24,93.7772216796875,small,1
train,13,2,25,971.4151611328125,small,10
train,13,2,26,286.8701171875,small,4
train,13,2,27,192.35316467285156,small,3
train,13,2,28,299.6351013183594,small,4
train,13,2,29,289.2838134765625,small,4
train,13,2,30,281.32037353515625,small,3
train,13,2,31,289.2834777832031,small,3
train,13,2,32,335.3422546386719,small,6
train,13,2,33,310.1797180175781,small,0
train,13,2,34,360.6728210449219,small,6
train,13,2,35,280.76702880859375,small,0
train,13,2,36,314.8105773925781,small,3
train,13,2,37,93.2200698852539,small,4
train,13,2,38,1075.35986328125,medium,10
train,13,2,39,69.7324447631836,small,2
train,13,2,40,85.82472229003906,small,2
train,13,2,41,28.301212310791016,small,0
train,13,2,42,16.831064224243164,small,0
train,13,2,43,17.7581844329834,small,0
train,13,2,44,59.92772674560547,small,5
train,13,2,45,43.27924728393555,small,3
train,13,2,46,36.069549560546875,small,3
train,13,2,47,29.5947322845459,small,1
train,13,2,48,36.069549560546875,small,3
train,13,2,49,20.345619201660156,small,2
train,13,2,50,22.19331932067871,small,3
train,13,2,51,24.413618087768555,small,3
train,13,2,52,16.646827697753906,small,1
train,13,2,53,21.641159057617188,small,0
train,13,2,54,16.275279998779297,small,2
train,13,3,0,1502.6195068359375,medium,9
train,13,3,1,1171.2191162109375,medium,9
train,13,3,2,1088.151123046875,medium,10
train,13,3,3,759.1224975585938,small,10
train,13,3,4,828.618896484375,small,10
train,13,3,5,811.4945068359375,small,10
train,13,3,6,172.62783813476562,small,3
train,13,3,7,123.93877410888672,small,1
train,13,3,8,356.91156005859375,small,8
train,13,3,9,42.19630432128906,small,0
train,13,3,10,53.11589050292969,small,3
train,13,3,11,71.70512390136719,small,2
train,13,3,12,74.36373138427734,small,1
train,13,3,13,46.03654479980469,small,0
train,13,3,14,86.7557144165039,small,0
train,13,3,15,106.2333755493164,small,3
train,13,3,16,1885.9302978515625,medium,10
train,13,3,17,1264.1749267578125,medium,10
train,13,3,18,1125.0472412109375,medium,7
train,13,3,19,1083.58203125,medium,10
train,13,3,20,61.966400146484375,small,3
train,13,3,21,55.328125,small,0
train,13,3,22,65.21549224853516,small,2
train,13,3,23,77.75696563720703,small,2
train,13,3,24,38.95412826538086,small,0
train,13,3,25,55.32818603515625,small,0
train,13,3,26,78.49600219726562,small,3
train,13,3,27,64.92062377929688,small,1
train,13,3,28,85.28096771240234,small,1
train,13,3,29,314.56634521484375,small,6
train,13,3,30,68.16500854492188,small,1
train,13,3,31,67.72306823730469,small,2
train,13,3,32,306.8985290527344,small,5
train,13,3,33,359.4178161621094,small,7
train,13,3,34,217.78257751464844,small,3
train,13,3,35,107.56053161621094,small,2
train,13,3,36,145.47891235351562,small,3
train,13,3,37,33.935325622558594,small,1
train,13,3,38,29.509897232055664,small,1
train,13,3,39,153.4492645263672,small,2
train,13,3,40,81.44779205322266,small,0
train,13,3,41,81.14781188964844,small,2
train,13,3,42,23.90318489074707,small,1
train,13,3,43,20.06479835510254,small,0
train,13,3,44,28.034395217895508,small,1
train,13,3,45,29.215450286865234,small,0
train,13,3,46,50.31243133544922,small,0
train,13,3,47,31.86855697631836,small,2
train,13,3,48,24.343929290771484,small,3
train,13,3,49,37.772705078125,small,3
train,13,3,50,26.559785842895508,small,2
train,13,3,51,8.853355407714844,small,0
train,13,3,52,16.524492263793945,small,0
train,13,3,53,15.343514442443848,small,0
train,13,3,54,10.328112602233887,small,1
train,13,3,55,11.360857963562012,small,0
train,13,3,56,37.62461471557617,small,3
train,13,3,57,35.11668014526367,small,3
train,13,3,58,37.772705078125,small,2
train,13,3,59,24.344104766845703,small,1
train,13,3,60,15.935526847839355,small,2
train,13,3,61,19.47706413269043,small,2
train,13,3,62,13.27967643737793,small,2
train,13,3,63,14.606892585754395,small,1
train,13,3,64,24.78687858581543,small,4
train,13,3,65,9.295448303222656,small,1
train,13,3,66,9.738397598266602,small,0
train,13,3,67,13.279805183410645,small,0
train,13,3,68,11.508854866027832,small,0
train,13,3,69,9.7384614944458,small,0
train,13,3,70,37.62443923950195,small,3
train,13,3,71,32.60679626464844,small,2
train,13,3,72,30.984079360961914,small,1
train,13,3,73,11.95233154296875,small,1
train,13,3,74,13.280028343200684,small,0
train,13,3,75,95.0171890258789,small,2
train,13,3,76,8.853203773498535,small,0
train,13,3,77,12.394681930541992,small,0
train,13,3,78,237.55410766601562,small,6
train,13,3,79,216.8921661376953,small,4
train,13,3,80,132.7947998046875,small,0
train,13,3,81,128.0684051513672,small,3
train,13,3,82,41.31268310546875,small,0
train,13,3,83,41.31268310546875,small,0
train,14,0,0,1771.4490966796875,medium,10
train,14,0,1,1105.8853759765625,medium,10
train,14,0,2,625.0663452148438,small,9
train,14,0,3,5828.0341796875,medium,10
train,14,0,4,6944.060546875,medium,10
train,14,0,5,523.8353271484375,small,10
train,14,0,6,594.6858520507812,small,10
train,14,0,7,155.81536865234375,small,2
train,14,0,8,553.3710327148438,small,10
train,14,0,9,323.9180908203125,small,7
train,14,0,10,212.57537841796875,small,7
train,14,0,11,164.91241455078125,small,3
train,14,0,12,113.81128692626953,small,2
train,14,0,13,371.152587890625,small,10
train,14,0,14,438.6527099609375,small,10
train,14,0,15,1072.1656494140625,medium,10
train,14,0,16,788.7228393554688,small,6
train,14,0,17,634.7638549804688,small,6
train,14,0,18,911.8728637695312,small,10
train,14,0,19,927.90283203125,small,10
train,14,0,20,216.36167907714844,small,0
train,14,0,21,873.9131469726562,small,10
train,14,0,22,148.46229553222656,small,3
train,14,0,23,125.26350402832031,small,4
train,14,0,24,180.94874572753906,small,1
train,14,0,25,98.70056915283203,small,0
train,14,0,26,64.53346252441406,small,3
train,14,0,27,442.8570556640625,small,7
train,14,0,28,259.80755615234375,small,5
train,14,0,29,183.04620361328125,small,6
train,14,0,30,102.06510925292969,small,4
train,14,0,31,97.0107650756836,small,2
train,14,0,32,72.12734985351562,small,0
train,14,0,33,107.97745513916016,small,4
train,14,0,34,781.8932495117188,small,10
train,14,0,35,20454.001953125,large,10
train,14,0,36,1072.1668701171875,medium,10
train,14,0,37,1293.9981689453125,medium,10
train,14,0,38,418.3997497558594,small,8
train,14,0,39,231.9704132080078,small,5
train,14,0,40,88.57386779785156,small,4
train,14,0,41,179.2462921142578,small,1
train,14,0,42,172.08526611328125,small,2
train,14,0,43,151.83843994140625,small,2
train,14,0,44,328.9892883300781,small,8
train,14,0,45,315.48468017578125,small,6
train,14,0,46,320.1239013671875,small,3
train,14,0,47,369.0600280761719,small,5
train,14,0,48,324.76031494140625,small,3
train,14,0,49,306.1957702636719,small,8
train,14,0,50,144.24356079101562,small,2
train,14,0,51,144.24356079101562,small,3
train,14,0,52,121.89054870605469,small,2
train,14,1,0,1162.3958740234375,medium,10
train,14,1,1,1061.2808837890625,medium,10
train,14,1,2,838.9181518554688,small,9
train,14,1,3,828.0328369140625,small,10
train,14,1,4,428.58782958984375,small,10
train,14,1,5,573.9179077148438,small,10
train,14,1,6,333.45428466796875,small,7
train,14,1,7,393.598876953125,small,9
train,14,1,8,455.7609558105469,small,9
train,14,1,9,577.2925415039062,small,9
train,14,1,10,594.0230712890625,small,8
train,14,1,11,646.340087890625,small,8
train,14,1,12,590.4766235351562,small,10
train,14,1,13,381.1773376464844,small,5
train,14,1,14,331.7623291015625,small,6
train,14,1,15,93.29644775390625,small,3
train,14,1,16,769.5582275390625,small,10
train,14,1,17,500.8747863769531,small,5
train,14,1,18,497.1834411621094,small,6
train,14,1,19,937.7445068359375,small,10
train,14,1,20,488.7529296875,small,7
train,14,1,21,504.8473815917969,small,7
train,14,1,22,533.8607177734375,small,10
train,14,1,23,411.25537109375,small,5
train,14,1,24,341.5868835449219,small,2
train,14,1,25,420.2977294921875,small,6
train,14,1,26,324.8591003417969,small,5
train,14,1,27,405.11334228515625,small,8
train,14,1,28,266.39166259765625,small,3
train,14,1,29,342.50250244140625,small,6
train,14,1,30,261.0179748535156,small,2
train,14,1,31,441.9395446777344,small,6
train,14,1,32,328.6934814453125,small,5
train,14,1,33,303.8330383300781,small,4
train,14,1,34,233.09356689453125,small,5
train,14,1,35,37.134761810302734,small,0
train,14,1,36,48.33731460571289,small,1
train,14,1,37,67.05721282958984,small,1
train,14,1,38,33.14288330078125,small,0
train,14,1,39,49.869667053222656,small,1
train,14,1,40,18.258474349975586,small,0
train,14,1,41,183.68370056152344,small,3
train,14,1,42,57.852508544921875,small,2
train,14,1,43,443.1711120605469,small,10
train,14,1,44,67.51753234863281,small,2
train,14,1,45,99.12625885009766,small,5
train,14,1,46,38.66985321044922,small,2
train,14,1,47,508.22149658203125,small,10
train,14,2,0,789.7429809570312,small,10
train,14,2,1,22.56558609008789,small,3
train,14,2,2,116.10688018798828,small,3
train,14,2,3,564.1060791015625,small,10
train,14,2,4,28.205589294433594,small,2
train,14,2,5,33.84828186035156,small,3
train,14,2,6,169.22586059570312,small,2
train,14,2,7,189.454345703125,small,3
train,14,2,8,241.1519775390625,small,5
train,14,2,9,62.048126220703125,small,2
train,14,2,10,56.40694808959961,small,3
train,14,2,11,67.68859100341797,small,1
train,14,2,12,73.33533477783203,small,3
train,14,2,13,85.55518341064453,small,2
train,14,2,14,111.88504028320312,small,2
train,14,2,15,217.17388916015625,small,3
train,14,2,16,11.7506103515625,small,2
train,14,2,17,16.45085334777832,small,2
train,14,2,18,9.401158332824707,small,0
train,14,2,19,7.051706314086914,small,0
train,14,2,20,15.041518211364746,small,0
train,14,2,21,23.501220703125,small,0
train,14,2,22,61.112823486328125,small,5
train,14,2,23,113.7581558227539,small,0
train,14,2,24,116.10688018798828,small,4
train,14,2,25,76.1518325805664,small,1
train,14,2,26,165.00149536132812,small,3
train,14,2,27,157.94708251953125,small,1
train,14,2,28,171.10630798339844,small,2
train,14,2,29,190.85130310058594,small,2
train,14,2,30,464.93975830078125,small,8
train,14,2,31,30.552339553833008,small,0
train,14,2,32,26.322656631469727,small,0
train,14,2,33,39.486873626708984,small,2
train,14,2,34,1369.8555908203125,medium,10
train,14,2,35,977.32373046875,small,9
train,14,2,36,857.4442749023438,small,1
train,14,2,37,958.9859619140625,small,8
train,14,2,38,1191.6937255859375,medium,10
train,14,2,39,1726.1766357421875,medium,10
train,14,2,40,1863.9412841796875,medium,7
train,14,2,41,1954.65625,medium,8
train,14,2,42,276.4198303222656,small,7
train,14,2,43,317.77764892578125,small,6
train,14,2,44,329.0690002441406,small,5
train,14,2,45,420.5801696777344,small,10
train,14,2,46,773.291259765625,small,10
train,14,2,47,558.9315795898438,small,10
train,14,2,48,661.8959350585938,small,10
train,14,2,49,644.9757080078125,small,10
train,14,2,50,279.2315979003906,small,7
train,14,2,51,707.0214233398438,small,10
train,14,2,52,698.1023559570312,small,10
train,14,2,53,605.4864501953125,small,10
train,14,2,54,529.8145751953125,small,10
train,14,2,55,455.04827880859375,small,10
train,14,2,56,339.39691162109375,small,7
train,14,2,57,503.4555969238281,small,10
train,14,2,58,443.3095397949219,small,9
train,14,2,59,173.00274658203125,small,5
train,14,2,60,55.942665100097656,small,0
train,14,2,61,59.23433303833008,small,2
train,14,2,62,372.3156433105469,small,8
train,14,2,63,143.85386657714844,small,2
train,14,2,64,144.79090881347656,small,5
train,14,2,65,207.3148651123047,small,5
train,14,2,66,175.81910705566406,small,4
train,14,2,67,245.38746643066406,small,6
train,14,2,68,244.45590209960938,small,6
train,14,2,69,623.3313598632812,small,10
train,14,2,70,566.3709716796875,small,10
train,14,3,0,467.0762023925781,small,10
train,14,3,1,323.13543701171875,small,5
train,14,3,2,304.6390380859375,small,7
train,14,3,3,332.9269714355469,small,4
train,14,3,4,297.6748962402344,small,5
train,14,3,5,541.4993286132812,small,10
train,14,3,6,485.6808776855469,small,10
train,14,3,7,112.28187561035156,small,0
train,14,3,8,694.5811767578125,small,4
train,14,3,9,1290.904052734375,medium,10
train,14,3,10,727.652587890625,small,10
train,14,3,11,930.89306640625,small,10
train,14,3,12,924.8010864257812,small,10
train,14,3,13,794.569580078125,small,10
train,14,3,14,545.6325073242188,small,10
train,14,3,15,641.4830322265625,small,9
train,14,3,16,337.8255310058594,small,1
train,14,3,17,773.566162109375,small,10
train,14,3,18,257.3134765625,small,3
train,14,3,19,396.0316162109375,small,5
train,14,3,20,143.17898559570312,small,0
train,14,3,21,276.13336181640625,small,5
train,14,3,22,285.81439208984375,small,5
train,14,3,23,587.5161743164062,small,10
train,14,3,24,233.48558044433594,small,0
train,14,3,25,534.6414794921875,small,10
train,14,3,26,355.1196594238281,small,6
train,14,3,27,1030.978271484375,medium,10
train,14,3,28,446.51324462890625,small,6
train,14,3,29,309.2114562988281,small,5
train,14,3,30,605.7960815429688,small,9
train,14,3,31,359.4715270996094,small,4
train,14,3,32,390.7002258300781,small,6
train,14,3,33,633.4344482421875,small,10
train,14,3,34,637.1334838867188,small,8
train,14,3,35,396.5754699707031,small,1
train,14,3,36,170.16273498535156,small,1
train,14,3,37,119.89594268798828,small,2
train,14,3,38,250.34617614746094,small,5
train,14,3,39,209.65338134765625,small,1
train,14,3,40,493.5150146484375,small,5
train,14,3,41,516.0371704101562,small,8
train,14,3,42,198.9917449951172,small,3
train,14,3,43,514.842529296875,small,6
train,14,3,44,308.9890441894531,small,0
train,14,3,45,526.3762817382812,small,8
train,14,3,46,489.92547607421875,small,8
train,14,3,47,454.7861328125,small,6
train,14,3,48,545.6325073242188,small,10
train,14,3,49,545.7423706054688,small,9
train,14,3,50,480.8956604003906,small,7
train,14,3,51,355.3378601074219,small,5
train,14,3,52,961.7947998046875,small,10
train,14,3,53,3137.783203125,medium,10
train,14,3,54,382.9764709472656,small,8
train,14,3,55,494.3901672363281,small,8
train,15,0,0,788.57275390625,small,10
train,15,0,1,211.60311889648438,small,7
train,15,0,2,92.26004028320312,small,2
train,15,0,3,262.4280700683594,small,4
train,15,0,4,106.82669067382812,small,2
train,15,0,5,64.74568939208984,small,3
train,15,0,6,56.326820373535156,small,2
train,15,0,7,55.24586868286133,small,1
train,15,0,8,40.681644439697266,small,0
train,15,0,9,49.52676773071289,small,0
train,15,0,10,35.069583892822266,small,1
train,15,0,11,52.44074249267578,small,2
train,15,0,12,46.61439514160156,small,4
train,15,0,13,45.85856628417969,small,2
train,15,0,14,44.672096252441406,small,3
train,15,0,15,22.55213165283203,small,0
train,15,0,16,22.013160705566406,small,2
train,15,0,17,22.012920379638672,small,3
train,15,0,18,30.21517562866211,small,3
train,15,0,19,422.55645751953125,small,9
train,15,0,20,134.6671142578125,small,1
train,15,0,21,88.04907989501953,small,1
train,15,0,22,71.21526336669922,small,0
train,15,0,23,74.45366668701172,small,3
train,15,0,24,59.456668853759766,small,0
train,15,0,25,73.37684631347656,small,2
train,15,0,26,65.6031265258789,small,0
train,15,0,27,66.90325927734375,small,1
train,15,0,28,46.93640899658203,small,2
train,15,0,29,55.03015899658203,small,1
train,15,0,30,41.433040618896484,small,2
train,15,0,31,40.46131896972656,small,0
train,15,0,32,37.98035430908203,small,2
train,15,0,33,51.36145782470703,small,2
train,15,0,34,30.21517562866211,small,2
train,15,0,35,29.672836303710938,small,0
train,15,0,36,23.73884391784668,small,0
train,15,0,37,30.86109161376953,small,1
train,15,0,38,475.8616638183594,small,10
train,15,0,39,598.2217407226562,small,10
train,15,0,40,1622.6717529296875,medium,10
train,15,0,41,722.9586181640625,small,10
train,15,0,42,361.47930908203125,small,5
train,15,0,43,1527.9222412109375,medium,10
train,15,0,44,159.16046142578125,small,2
train,15,0,45,131.42311096191406,small,4
train,15,0,46,112.22321319580078,small,0
train,15,0,47,139.8458251953125,small,4
train,15,0,48,124.62451934814453,small,2
train,15,0,49,150.2034912109375,small,4
train,15,0,50,1177.6661376953125,medium,10
train,15,0,51,135.95787048339844,small,4
train,15,0,52,154.08570861816406,small,4
train,15,0,53,131.42892456054688,small,0
train,15,0,54,67.86992645263672,small,1
train,15,0,55,55.89693832397461,small,0
train,15,0,56,53.410037994384766,small,0
train,15,0,57,29.132183074951172,small,0
train,15,0,58,62.15385055541992,small,3
train,15,0,59,36.472389221191406,small,0
train,15,0,60,91.82664489746094,small,4
train,15,0,61,503.26025390625,small,10
train,15,0,62,83.08341217041016,small,0
train,15,0,63,162.3959503173828,small,3
train,15,0,64,308.6081848144531,small,6
train,15,0,65,90.63843536376953,small,1
train,15,0,66,47.69241714477539,small,0
train,15,0,67,46.93552780151367,small,1
train,15,0,68,64.09614562988281,small,3
train,15,0,69,51.364402770996094,small,0
train,15,0,70,51.3641242980957,small,0
train,15,0,71,208.46841430664062,small,4
train,15,0,72,154.84109497070312,small,3
train,15,0,73,29.132383346557617,small,0
train,15,0,74,97.11382293701172,small,2
train,15,0,75,124.63147735595703,small,2
train,15,0,76,95.3880844116211,small,1
train,15,0,77,31.290552139282227,small,0
train,15,0,78,155.38648986816406,small,2
train,15,0,79,40.35511779785156,small,3
train,15,0,80,131.8577423095703,small,1
train,15,0,81,38.52032470703125,small,3
train,15,0,82,159.91549682617188,small,2
train,15,0,83,16.61675453186035,small,1
train,15,0,84,43.159942626953125,small,3
train,15,0,85,26.111602783203125,small,0
train,15,0,86,90.63578796386719,small,2
train,15,0,87,40.14120864868164,small,0
train,15,0,88,17.478864669799805,small,0
train,15,0,89,13.81299114227295,small,0
train,15,0,90,21.364980697631836,small,1
train,15,0,91,25.898035049438477,small,2
train,15,0,92,67.44054412841797,small,2
train,15,0,93,61.72182083129883,small,2
train,15,0,94,85.45887756347656,small,5
train,15,0,95,71.97187805175781,small,3
train,15,0,96,39.7067756652832,small,2
train,15,0,97,23.737058639526367,small,0
train,15,0,98,15.539775848388672,small,0
train,15,0,99,17.479225158691406,small,0
train,15,0,100,54.59796905517578,small,4
train,15,0,101,69.4896240234375,small,3
train,15,0,102,16.507646560668945,small,0
train,15,0,103,22.333332061767578,small,0
train,15,0,104,12.949679374694824,small,0
train,15,0,105,15.53660774230957,small,0
train,15,0,106,59.562469482421875,small,2
train,15,0,107,33.98711013793945,small,2
train,15,0,108,32.263916015625,small,1
train,15,0,109,13.594532012939453,small,0
train,15,0,110,49.63669967651367,small,2
train,15,0,111,29.45784568786621,small,0
train,15,0,112,47.478126525878906,small,2
train,15,0,113,42.72996139526367,small,2
train,15,0,114,90.31647491455078,small,2
train,15,0,115,2130.776123046875,medium,10
train,15,0,116,1896.638427734375,medium,7
train,15,0,117,2095.720947265625,medium,10
train,15,0,118,1349.466552734375,medium,8
train,15,0,119,917.7131958007812,small,1
train,15,0,120,1033.39404296875,medium,10
train,15,0,121,803.4568481445312,small,5
train,15,0,122,1221.8997802734375,medium,10
train,15,0,123,678.492431640625,small,10
train,15,0,124,442.8354187011719,small,1
train,15,0,125,643.8583374023438,small,10
train,15,0,126,467.11126708984375,small,0
train,15,0,127,517.6144409179688,small,6
train,15,0,128,600.1676025390625,small,10
train,15,0,129,23.738662719726562,small,0
train,15,0,130,1399.4139404296875,medium,10
train,15,0,131,1756.6666259765625,medium,9
train,15,0,132,1700.1282958984375,medium,9
train,15,0,133,1217.816162109375,medium,9
train,15,0,134,1105.7930908203125,medium,8
train,15,0,135,886.435791015625,small,10
train,15,0,136,782.3114013671875,small,4
train,15,0,137,731.912841796875,small,8
train,15,0,138,560.4479370117188,small,3
train,15,0,139,658.4276733398438,small,10
train,15,0,140,534.775390625,small,6
train,15,0,141,407.87213134765625,small,0
train,15,0,142,459.23712158203125,small,7
train,15,0,143,479.09149169921875,small,5
train,15,0,144,370.3252258300781,small,6
train,15,0,145,260.4771423339844,small,3
train,15,0,146,285.51885986328125,small,6
train,15,0,147,371.72857666015625,small,8
train,15,0,148,245.1604461669922,small,6
train,15,0,149,381.33587646484375,small,6
train,15,0,150,265.98773193359375,small,0
train,15,0,151,310.7651062011719,small,4
train,15,0,152,15.536928176879883,small,0
train,15,0,153,20.17782974243164,small,0
train,15,0,154,9.819869995117188,small,0
train,15,0,155,34.853790283203125,small,4
train,15,1,0,835.6758422851562,small,10
train,15,1,1,1000.12939453125,small,10
train,15,1,2,1838.4962158203125,medium,10
train,15,1,3,1115.535888671875,medium,10
train,15,1,4,1583.1439208984375,medium,10
train,15,1,5,100.80729675292969,small,4
train,15,1,6,113.42167663574219,small,4
train,15,1,7,116.72382354736328,small,1
train,15,1,8,116.72327423095703,small,0
train,15,2,0,6621.55419921875,medium,10
train,15,2,1,764.83544921875,small,10
train,15,2,2,828.7154541015625,small,10
train,15,2,3,567.33154296875,small,10
train,15,2,4,369.8077087402344,small,8
train,15,2,5,276.51263427734375,small,6
train,15,2,6,204.78927612304688,small,3
train,15,2,7,2699.615478515625,medium,10
train,15,2,8,2170.683349609375,medium,9
train,15,2,9,2180.74609375,medium,9
train,15,2,10,317.69635009765625,small,4
train,15,2,11,196.6714630126953,small,4
train,15,2,12,195.26748657226562,small,2
train,15,2,13,239.53367614746094,small,3
train,15,2,14,212.92543029785156,small,4
train,15,2,15,126.07661437988281,small,3
train,15,2,16,157.16221618652344,small,2
train,15,2,17,104.22428894042969,small,4
train,15,2,18,89.36785888671875,small,2
train,15,2,19,94.13653564453125,small,4
train,15,3,0,2595.61083984375,medium,10
train,15,3,1,1946.463623046875,medium,10
train,15,3,2,1186.56298828125,medium,10
train,15,3,3,1129.269287109375,medium,10
train,15,3,4,648.8178100585938,small,10
train,15,3,5,1088.9693603515625,medium,10
train,15,3,6,761.9920043945312,small,10
train,15,3,7,928.1360473632812,small,10
train,15,3,8,670.9794921875,small,10
train,15,3,9,4997.48388671875,medium,10
train,15,3,10,690.2399291992188,small,10
train,15,3,11,6539.5673828125,medium,10
train,15,3,12,3496.5888671875,medium,10
train,15,3,13,826.8349609375,small,10
train,15,3,14,1058.7957763671875,medium,10
train,15,3,15,586.6904907226562,small,4
train,15,3,16,378.8188171386719,small,4
train,15,3,17,294.7196044921875,small,6
train,15,3,18,208.67198181152344,small,3
train,15,3,19,200.64749145507812,small,4
train,15,3,20,251.6950225830078,small,2
train,15,3,21,315.9093017578125,small,5
train,15,3,22,160.52386474609375,small,0
train,15,3,23,320.2378845214844,small,4
train,15,3,24,251.37928771972656,small,3
train,15,3,25,118.78656768798828,small,1
train,15,3,26,89.89398956298828,small,2
train,15,3,27,56.504173278808594,small,0
train,15,3,28,98.23396301269531,small,3
train,15,3,29,95.03123474121094,small,2
train,15,3,30,50.083675384521484,small,0
train,15,3,31,60.676456451416016,small,2
train,15,3,32,78.01161193847656,small,4
train,15,3,33,75.12346649169922,small,2
train,15,3,34,28.250032424926758,small,0
train,15,3,35,49.4403190612793,small,0
train,15,3,36,47.99771499633789,small,0
train,15,3,37,40.13182067871094,small,0
train,15,3,38,54.257816314697266,small,0
train,15,3,39,44.946651458740234,small,0
train,15,3,40,40.448509216308594,small,0
train,15,3,41,62.603878021240234,small,1
train,15,3,42,47.997554779052734,small,0
train,15,3,43,41.73638916015625,small,0
train,15,3,44,86.67839813232422,small,2
train,15,3,45,41.735755920410156,small,0
train,15,3,46,64.69222259521484,small,2
train,15,3,47,66.7781753540039,small,1
train,15,3,48,44.142791748046875,small,0
train,15,3,49,56.34377670288086,small,1
train,15,3,50,51.369476318359375,small,2
train,15,3,51,40.61158752441406,small,0
train,15,3,52,45.908992767333984,small,0
train,15,3,53,98.23979187011719,small,2
train,15,3,54,109.15477752685547,small,2
train,15,3,55,99.5248031616211,small,0
train,15,3,56,201.28585815429688,small,2
train,15,3,57,139.33343505859375,small,0
train,15,3,58,79.29853820800781,small,0
train,15,3,59,134.35577392578125,small,2
train,15,3,60,1083.5228271484375,medium,10
train,15,3,61,168.54385375976562,small,1
train,15,3,62,209.47471618652344,small,1
train,15,3,63,163.73275756835938,small,0
train,15,3,64,168.54385375976562,small,3
train,15,3,65,487.9753112792969,small,10
train,15,3,66,380.1072082519531,small,9
train,15,3,67,323.60552978515625,small,8
train,15,3,68,168.54385375976562,small,0
train,15,3,69,385.411376953125,small,10
train,15,3,70,101.1241455078125,small,0
train,15,3,71,73.03828430175781,small,3
train,15,3,72,81.86396789550781,small,1
train,15,3,73,76.40731811523438,small,1
train,15,3,74,87.32561492919922,small,0
train,15,3,75,387.49322509765625,small,6
train,15,3,76,121.83918762207031,small,3
train,15,3,77,38.8447380065918,small,0
train,15,3,78,46.23249053955078,small,0
train,15,3,79,121.83971405029297,small,2
train,15,3,80,55.3790283203125,small,0
train,15,3,81,85.3961410522461,small,3
train,15,3,82,45.907867431640625,small,0
train,15,3,83,36.92085266113281,small,0
train,15,3,84,70.62862396240234,small,1
train,15,3,85,309.0010681152344,small,5
train,15,3,86,521.686767578125,small,1
train,15,3,87,667.7630004882812,small,10
train,15,3,88,42.376686096191406,small,0
train,15,3,89,156.50946044921875,small,2
train,15,3,90,73.03913879394531,small,1
train,15,3,91,106.90470886230469,small,2
val,16,0,0,3226.06201171875,medium,10
val,16,0,1,1056.24609375,medium,10
val,16,0,2,1167.3531494140625,medium,10
val,16,0,3,987.498779296875,small,10
val,16,0,4,853.1336669921875,small,10
val,16,0,5,813.54443359375,small,10
val,16,0,6,503.4628601074219,small,10
val,16,0,7,520.8297729492188,small,7
val,16,0,8,656.5986938476562,small,9
val,16,0,9,520.8297729492188,small,9
val,16,0,10,455.2042541503906,small,7
val,16,0,11,752.0816650390625,small,10
val,16,0,12,655.5529174804688,small,9
val,16,0,13,543.7435913085938,small,7
val,16,0,14,552.08203125,small,9
val,16,0,15,487.1602783203125,small,5
val,16,0,16,590.2796630859375,small,7
val,16,0,17,588.88232421875,small,9
val,16,0,18,489.58892822265625,small,6
val,16,0,19,651.0289306640625,small,6
val,16,0,20,747.7515258789062,small,10
val,16,0,21,375.345947265625,small,6
val,16,0,22,255.20651245117188,small,3
val,16,0,23,277.5998229980469,small,6
val,16,0,24,368.0526123046875,small,6
val,16,0,25,379.16265869140625,small,6
val,16,0,26,467.8811340332031,small,9
val,16,0,27,357.2940368652344,small,7
val,16,0,28,395.6578674316406,small,6
val,16,0,29,412.84259033203125,small,7
val,16,0,30,533.3223266601562,small,8
val,16,0,31,522.2222290039062,small,10
val,16,0,32,229.1660614013672,small,3
val,16,0,33,308.3297424316406,small,8
val,16,0,34,260.4222106933594,small,3
val,16,0,35,253.81658935546875,small,5
val,16,0,36,211.11585998535156,small,6
val,16,0,37,350.8682556152344,small,5
val,16,0,38,320.31243896484375,small,8
val,16,0,39,331.7709045410156,small,7
val,16,0,40,335.4126281738281,small,5
val,16,0,41,425.5156555175781,small,10
val,16,0,42,984.5447998046875,small,10
val,16,0,43,535.0775756835938,small,10
