epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
74,52967.7,1.51151,1.0992,0.91543,1.00032,0.45992,0.36145,0.34407,0.19577,1.43515,1.05127,0.90828,0,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.0119325,0.0039775,0.00596625,0.00198875,0.023865,0.007955
75,53653.2,1.51307,1.09422,0.91468,0.99976,0.46659,0.36084,0.3442,0.19607,1.43365,1.05116,0.90787,0,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.0058425,0.0019475,0.02337,0.00779
76,54339.4,1.50355,1.09044,0.91359,1.00023,0.47105,0.35757,0.34549,0.19696,1.43414,1.05045,0.90797,0,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.00571875,0.00190625,0.022875,0.007625
77,55023.9,1.50423,1.0868,0.91413,1.00007,0.47555,0.35741,0.3461,0.19752,1.43376,1.04934,0.90906,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.005595,0.001865,0.02238,0.00746
78,55703.7,1.50031,1.08031,0.91435,0.99987,0.47162,0.3571,0.34549,0.1964,1.43137,1.04814,0.90802,0,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.00547125,0.00182375,0.021885,0.007295
79,56384.5,1.49429,1.07777,0.91175,0.99968,0.46638,0.35819,0.34631,0.19719,1.43101,1.04507,0.90785,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.0053475,0.0017825,0.02139,0.00713
80,57077.3,1.49011,1.07486,0.91444,1.00015,0.46525,0.3601,0.34694,0.19712,1.43012,1.04505,0.90797,0,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.00522375,0.00174125,0.020895,0.006965
81,57763.2,1.49669,1.07886,0.91279,1.00026,0.46943,0.35714,0.34782,0.19827,1.42988,1.04447,0.90772,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0051,0.0017,0.0204,0.0068
82,58447.2,1.49346,1.07424,0.91103,0.99959,0.4694,0.35788,0.34629,0.19744,1.42923,1.04407,0.90708,0,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.00497625,0.00165875,0.019905,0.006635
83,59136.3,1.48686,1.0697,0.9099,0.99991,0.47541,0.35562,0.34761,0.19816,1.42784,1.04243,0.90651,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.0048525,0.0016175,0.01941,0.00647
84,59819.3,1.48749,1.06783,0.9117,1.00053,0.47487,0.35503,0.34759,0.19772,1.42736,1.04044,0.90603,0,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.00472875,0.00157625,0.018915,0.006305
85,60507.6,1.48439,1.06578,0.9109,0.99962,0.4752,0.3592,0.34935,0.19891,1.42501,1.03932,0.90565,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.004605,0.001535,0.01842,0.00614
86,61195.1,1.48172,1.06093,0.90618,1.00008,0.46685,0.36067,0.34863,0.19794,1.42572,1.04063,0.90547,0,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.00448125,0.00149375,0.017925,0.005975
87,61893.3,1.48071,1.06332,0.90937,1.00006,0.47429,0.35741,0.34932,0.19857,1.4235,1.03844,0.90471,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.0043575,0.0014525,0.01743,0.00581
88,62596.7,1.48707,1.06243,0.91049,0.99986,0.47429,0.36197,0.35105,0.20002,1.42346,1.03812,0.90488,0,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.00423375,0.00141125,0.016935,0.005645
89,63285.1,1.47783,1.05654,0.90722,0.99984,0.47993,0.3592,0.35273,0.20068,1.42519,1.03794,0.90552,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00411,0.00137,0.01644,0.00548
90,63980,1.48578,1.06227,0.90722,1.00014,0.4782,0.3601,0.35184,0.20042,1.42463,1.03709,0.90525,0,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.00398625,0.00132875,0.015945,0.005315
91,64708,1.47495,1.0524,0.90841,1.00026,0.47627,0.36336,0.35073,0.20026,1.42461,1.03719,0.90502,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.0038625,0.0012875,0.01545,0.00515
92,65401.7,1.48023,1.05735,0.90822,0.99994,0.47248,0.36518,0.35098,0.1999,1.42282,1.03708,0.90469,0,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.00373875,0.00124625,0.014955,0.004985
93,66105.4,1.47211,1.04462,0.90567,0.99979,0.47254,0.36496,0.35055,0.19984,1.42206,1.03666,0.90428,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.003615,0.001205,0.01446,0.00482
94,66846.5,1.48521,1.05352,0.90653,1.00008,0.47231,0.36611,0.35089,0.19993,1.42306,1.03603,0.90408,0,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.00349125,0.00116375,0.013965,0.004655
95,67542.9,1.46768,1.04285,0.90468,1.00011,0.47656,0.36109,0.35161,0.20051,1.42269,1.03472,0.90383,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.0033675,0.0011225,0.01347,0.00449
96,68254.6,1.47079,1.04513,0.90435,0.99976,0.47603,0.36265,0.35146,0.20081,1.42118,1.03355,0.90336,0,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.00324375,0.00108125,0.012975,0.004325
97,68962.5,1.46273,1.03623,0.90424,1.00024,0.47796,0.3624,0.35123,0.20101,1.42079,1.03337,0.90322,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00312,0.00104,0.01248,0.00416
98,69672.6,1.46444,1.03852,0.90492,0.99964,0.47178,0.36509,0.3518,0.20123,1.42014,1.03321,0.90303,0,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.00299625,0.00099875,0.011985,0.003995
99,70376.9,1.45985,1.03795,0.90366,1.00032,0.47778,0.36428,0.35276,0.20199,1.42009,1.03192,0.90289,0,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.0028725,0.0009575,0.01149,0.00383
100,71078.8,1.46391,1.03189,0.90301,0.99965,0.48083,0.36212,0.35258,0.20209,1.42003,1.0312,0.90259,0,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.00274875,0.00091625,0.010995,0.003665
101,71787.8,1.46094,1.03711,0.90306,1.00013,0.48256,0.36131,0.35304,0.20211,1.419,1.03033,0.90214,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.002625,0.000875,0.0105,0.0035
